Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Peng S.,Kremer A.,58.0,102.0,6-1,6-2,,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Szatmari A.,Lakhani I.,271.0,357.0,6-2,6-2,,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Zvonareva V.,Niculescu M.,21.0,123.0,4-6,6-3,6-1,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Kirilenko M.,Yan Z.,29.0,54.0,6-3,6-7,1-6,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Amanmuradova A.,Szavay A.,83.0,18.0,4-6,7-6,6-4,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Rodionova A.,Bammer S.,86.0,20.0,7-6,6-2,,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Obziler T.,Williams S.,117.0,11.0,5-7,0-6,,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Schnyder P.,Nakamura A.,12.0,104.0,6-7,6-4,6-2,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Yan Z.,Savchuk O.,54.0,114.0,6-2,6-1,,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Szatmari A.,Zvonareva V.,271.0,21.0,6-7,1-6,,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Peng S.,Williams V.,58.0,7.0,2-6,7-6,2-6,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Mamic S.,Jankovic J.,,4.0,2-6,2-6,,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Schnyder P.,Amanmuradova A.,12.0,83.0,4-6,6-4,7-6,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Williams V.,Zvonareva V.,7.0,21.0,6-4,6-3,,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Rodionova A.,Williams S.,86.0,11.0,1-6,4-6,,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Jankovic J.,Yan Z.,4.0,54.0,3-6,6-3,3-6,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Yan Z.,Schnyder P.,54.0,12.0,3-6,4-6,,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Williams S.,Williams V.,11.0,7.0,6-3,3-6,7-6,Completed
Canara Bank Bangalore Open,2008-03-03,2008-03-09,3,Schnyder P.,Williams S.,12.0,11.0,5-7,3-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Pironkova T.,Domachowska M.,74.0,83.0,6-4,6-2,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Makarova E.,Tu M.,79.0,63.0,6-4,6-2,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Salerni M.E.,Zakopalova K.,70.0,57.0,4-6,4-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Loit E.,Zheng J.,92.0,216.0,0-6,1-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Dechy N.,Koryttseva M.,71.0,62.0,1-6,4-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Gallovits E.,Meusburger Y.,64.0,66.0,6-4,2-6,6-1,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Perebiynis T.,Harkleroad A.,81.0,73.0,2-6,0-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Rodionova A.,Amanmuradova A.,76.0,69.0,4-6,3-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Shvedova Y.,Savchuk O.,91.0,96.0,6-2,4-6,6-7,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Zahlavova Strycova B.,Craybas J.,156.0,68.0,6-7,4-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Arvidsson S.,Voracova R.,65.0,135.0,3-6,6-3,6-3,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Radwanska U.,Yan Z.,196.0,43.0,6-2,0-6,2-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Haynes A.,Errani S.,221.0,72.0,7-5,6-2,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Peng S.,Malek T.,54.0,90.0,6-4,6-3,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Osterloh L.,Cohen Aloro S.,95.0,299.0,1-6,2-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Wozniacki C.,Czink M.,47.0,143.0,6-2,7-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Bychkova E.,Kerber A.,105.0,87.0,1-6,2-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,King V.,Kremer A.,119.0,106.0,4-6,6-3,6-4,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Olaru I.,Yuan M.,77.0,86.0,6-4,6-4,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Pin C.,Rezai A.,78.0,55.0,5-7,2-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Castano C.,Schruff J.,104.0,146.0,6-7,3-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Hsieh S.W.,Vesnina E.,98.0,53.0,4-6,6-4,4-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Muller M.,Kanepi K.,60.0,58.0,3-6,2-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Brengle M.,Rolle A.,232.0,129.0,2-6,2-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Ani M.,Oudin M.,123.0,320.0,5-7,2-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Poutchkova O.,Dellacqua C.,108.0,56.0,1-6,1-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Chan Y.J.,Benesova I.,67.0,122.0,2-6,6-2,6-3,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Dulko G.,Ditty J.,48.0,93.0,0-6,6-3,6-3,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Mattek B.,Kudryavtseva A.,139.0,101.0,2-6,1-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Voskoboeva G.,Parmentier P.,113.0,50.0,7-5,6-3,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Lisicki S.,Arn G.,140.0,145.0,3-6,6-0,4-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Rodina E.,Pivovarova A.,121.0,183.0,6-4,6-3,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Pironkova T.,Bondarenko A.,74.0,24.0,3-6,6-7,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Cibulkova D.,Arvidsson S.,40.0,65.0,7-5,6-4,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Peng S.,Knapp K.,54.0,35.0,6-1,6-3,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Safina D.,Craybas J.,15.0,68.0,7-6,7-5,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Zakopalova K.,Daniilidou E.,57.0,37.0,6-1,6-7,2-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Hantuchova D.,Haynes A.,8.0,221.0,6-1,6-2,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Koryttseva M.,Radwanska A.,62.0,19.0,1-6,6-7,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Amanmuradova A.,Peer S.,69.0,18.0,1-6,4-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Zheng J.,Bondarenko K.,216.0,42.0,6-2,6-4,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Gallovits E.,Mauresmo A.,64.0,27.0,2-6,4-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Sharapova M.,Cohen Aloro S.,5.0,299.0,6-1,6-0,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Mirza S.,Savchuk O.,32.0,96.0,4-6,6-1,6-4,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Nakamura A.,Yan Z.,89.0,43.0,6-2,0-6,6-4,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Kirilenko M.,Wozniacki C.,29.0,47.0,2-6,0-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Safarova L.,Harkleroad A.,38.0,73.0,6-7,6-2,4-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Kuznetsova S.,Makarova E.,3.0,79.0,6-1,6-1,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Rolle A.,Jankovic J.,129.0,4.0,0-6,2-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Razzano V.,Rodina E.,26.0,121.0,0-6,7-6,2-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Rezai A.,Zvonareva V.,55.0,21.0,3-6,6-3,3-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Voskoboeva G.,Krajicek M.,113.0,33.0,6-3,6-3,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Dulko G.,Davenport L.,48.0,36.0,2-6,,,Dulko G. Retired
Pacific Life Open,2008-03-12,2008-03-23,3,Kanepi K.,Pennetta F.,58.0,30.0,2-6,1-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Bartoli M.,Vesnina E.,10.0,53.0,6-0,6-4,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Govortsova O.,Kerber A.,41.0,87.0,5-7,2-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Bammer S.,Chan Y.J.,20.0,67.0,1-6,3-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Medina Garrigues A.,Kudryavtseva A.,31.0,101.0,6-2,6-4,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Olaru I.,Ivanovic A.,77.0,2.0,1-6,7-5,0-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Garbin T.,King V.,45.0,119.0,6-3,6-3,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Paszek T.,Schruff J.,46.0,146.0,4-6,6-2,6-2,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Sugiyama A.,Arn G.,39.0,145.0,2-6,6-3,6-1,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Schiavone F.,Oudin M.,22.0,320.0,6-1,6-1,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Vaidisova N.,Dellacqua C.,14.0,56.0,1-6,6-3,4-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Cibulkova D.,Kuznetsova S.,40.0,3.0,1-6,6-4,3-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Nakamura A.,Wozniacki C.,89.0,47.0,0-6,2-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Peng S.,Radwanska A.,54.0,19.0,3-6,6-3,3-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Bondarenko A.,Mauresmo A.,24.0,27.0,6-1,6-2,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Sharapova M.,Daniilidou E.,5.0,37.0,7-5,6-3,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Peer S.,Mirza S.,18.0,32.0,7-6,5-7,3-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Harkleroad A.,Safina D.,73.0,15.0,7-5,6-2,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Hantuchova D.,Zheng J.,8.0,216.0,6-4,6-2,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Dellacqua C.,Paszek T.,56.0,46.0,6-1,4-0,,Paszek T. Retired
Pacific Life Open,2008-03-12,2008-03-23,3,Pennetta F.,Schiavone F.,30.0,22.0,3-6,4-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Jankovic J.,Sugiyama A.,4.0,39.0,6-1,6-1,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Medina Garrigues A.,Rodina E.,31.0,121.0,6-3,7-5,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Voskoboeva G.,Zvonareva V.,113.0,21.0,0-6,3-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Kerber A.,Bartoli M.,87.0,10.0,3-6,6-7,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Chan Y.J.,Davenport L.,67.0,36.0,4-6,7-5,2-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Ivanovic A.,Garbin T.,2.0,45.0,6-3,6-0,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Mirza S.,Hantuchova D.,32.0,8.0,1-6,6-7,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Radwanska A.,Harkleroad A.,19.0,73.0,4-6,6-2,6-4,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Wozniacki C.,Kuznetsova S.,47.0,3.0,2-6,3-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Jankovic J.,Medina Garrigues A.,4.0,31.0,6-3,6-3,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Sharapova M.,Bondarenko A.,5.0,24.0,6-2,5-7,6-4,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Dellacqua C.,Zvonareva V.,56.0,21.0,7-6,0-6,4-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Ivanovic A.,Schiavone F.,2.0,22.0,2-6,7-5,6-2,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Davenport L.,Bartoli M.,36.0,10.0,6-2,7-5,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Radwanska A.,Kuznetsova S.,19.0,3.0,2-6,4-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Hantuchova D.,Sharapova M.,8.0,5.0,6-7,1-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Zvonareva V.,Ivanovic A.,21.0,2.0,1-6,4-6,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Davenport L.,Jankovic J.,36.0,4.0,2-6,,,Davenport L. Retired
Pacific Life Open,2008-03-12,2008-03-23,3,Sharapova M.,Kuznetsova S.,5.0,3.0,3-6,7-5,2-6,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Ivanovic A.,Jankovic J.,2.0,4.0,7-6,6-3,,Completed
Pacific Life Open,2008-03-12,2008-03-23,3,Ivanovic A.,Kuznetsova S.,2.0,3.0,6-4,6-3,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Erakovic M.,Muller M.,101.0,70.0,6-4,6-7,6-2,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kerber A.,Amanmuradova A.,80.0,66.0,7-5,6-1,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Olaru I.,Chan Y.J.,71.0,58.0,1-6,6-2,1-6,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Domachowska M.,Craybas J.,87.0,68.0,6-4,0-6,7-6,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Errani S.,Morigami A.,72.0,51.0,6-2,3-6,6-4,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Zakopalova K.,Gallovits E.,57.0,62.0,4-6,1-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Vesnina E.,Likhovtseva E.,53.0,124.0,6-4,6-4,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Wozniacki C.,Pironkova T.,43.0,73.0,6-4,7-5,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,De Los Rios R.,Meusburger Y.,113.0,76.0,6-2,4-6,6-4,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kvitova P.,Kanepi K.,132.0,61.0,6-3,5-7,5-7,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Nakamura A.,Dechy N.,85.0,77.0,0-6,0-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Rodionova A.,Dellacqua C.,79.0,52.0,6-2,7-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Perebiynis T.,Dulko G.,82.0,48.0,6-4,7-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Gagliardi E.,Harkleroad A.,140.0,60.0,4-6,3-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Larcherde Brito M.,Makarova E.,255.0,75.0,3-6,7-6,6-3,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Shaughnessy M.,King V.,65.0,119.0,6-3,4-6,1-6,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kleybanova A.,Govortsova O.,83.0,44.0,6-3,6-7,6-2,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Cirstea S.,Safarova L.,88.0,39.0,1-6,5-7,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Paszek T.,Cornet A.,42.0,49.0,6-1,2-6,6-3,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Sugiyama A.,Pivovarova A.,40.0,196.0,6-3,7-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Sequera M.,Shvedova Y.,109.0,91.0,6-3,6-4,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Bychkova E.,Dubois S.,105.0,104.0,6-3,6-3,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Bondarenko K.,Parmentier P.,47.0,50.0,6-1,6-3,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Oudin M.,Garbin T.,271.0,46.0,5-7,6-2,1-6,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Arvidsson S.,Poutchek T.,63.0,118.0,6-4,6-3,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Loit E.,Ruano Pascual V.,93.0,81.0,7-6,6-4,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Voskoboeva G.,Zheng J.,90.0,174.0,2-6,6-7,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Pin C.,Savchuk O.,78.0,94.0,6-1,7-5,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Lisicki S.,Vandeweghe C.,137.0,501.0,6-4,7-5,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Cibulkova D.,Tanasugarn T.,38.0,84.0,6-1,6-2,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Rezai A.,Wozniak A.,54.0,143.0,6-2,4-6,3-6,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Daniilidou E.,Peng S.,37.0,56.0,1-1,,,Daniilidou E. Retired
Sony Ericsson Open,2008-03-26,2008-04-05,3,Erakovic M.,Krajicek M.,101.0,34.0,6-2,3-6,6-2,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Harkleroad A.,Razzano V.,60.0,26.0,6-4,6-4,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Vesnina E.,Szavay A.,53.0,18.0,6-2,4-6,6-1,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kerber A.,Henin J.,80.0,1.0,4-6,2-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Dechy N.,Peer S.,77.0,19.0,6-7,3-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kirilenko M.,Errani S.,32.0,72.0,4-6,6-4,6-7,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,De Los Rios R.,Srebotnik K.,113.0,25.0,2-6,2-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kanepi K.,Bondarenko A.,61.0,23.0,7-6,1-6,6-3,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Rodionova A.,Pennetta F.,79.0,28.0,4-6,2-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Chan Y.J.,Kuznetsova S.,58.0,4.0,1-6,6-3,0-6,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Larcherde Brito M.,Radwanska A.,255.0,16.0,2-6,6-3,7-5,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Gallovits E.,Williams S.,62.0,8.0,1-6,2-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Perebiynis T.,Azarenka V.,82.0,27.0,2-6,4-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Schnyder P.,King V.,12.0,119.0,7-6,4-6,6-2,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Bartoli M.,Wozniacki C.,10.0,43.0,3-6,1-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Williams V.,Domachowska M.,7.0,87.0,6-4,6-3,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Koryttseva M.,Lisicki S.,59.0,137.0,1-6,5-7,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Safarova L.,Knapp K.,39.0,35.0,3-6,7-5,6-0,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Bondarenko K.,Dementieva E.,47.0,11.0,0-6,4-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Cibulkova D.,Schiavone F.,38.0,22.0,3-6,6-4,6-4,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Safina D.,Wozniak A.,13.0,143.0,6-2,6-2,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Garbin T.,Bammer S.,46.0,21.0,2-6,2-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Hantuchova D.,Sequera M.,9.0,109.0,6-2,6-1,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Zvonareva V.,Bychkova E.,20.0,105.0,3-6,6-3,6-2,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Petrova N.,Zheng J.,17.0,174.0,1-2,,,Petrova N. Retired
Sony Ericsson Open,2008-03-26,2008-04-05,3,Medina Garrigues A.,Sugiyama A.,30.0,40.0,2-6,3-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Davenport L.,Pin C.,33.0,78.0,6-2,6-1,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Chakvetadze A.,Paszek T.,6.0,42.0,6-3,6-2,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kleybanova A.,Vaidisova N.,83.0,15.0,6-4,6-0,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Mauresmo A.,Peng S.,24.0,56.0,4-6,6-2,7-6,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Ivanovic A.,Loit E.,2.0,93.0,6-1,6-2,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Arvidsson S.,Jankovic J.,63.0,3.0,7-6,2-6,6-7,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Errani S.,Henin J.,72.0,1.0,2-6,1-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kuznetsova S.,Azarenka V.,4.0,27.0,1-6,7-5,6-0,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Vesnina E.,Harkleroad A.,53.0,60.0,6-4,5-7,6-4,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Srebotnik K.,Wozniacki C.,25.0,43.0,6-2,3-6,1-6,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Safina D.,Bammer S.,13.0,21.0,4-6,6-1,6-0,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Zheng J.,Mauresmo A.,174.0,24.0,5-7,6-4,6-4,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Erakovic M.,Williams V.,101.0,7.0,2-6,1-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Sugiyama A.,Hantuchova D.,40.0,9.0,6-4,6-7,7-5,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Larcherde Brito M.,Peer S.,255.0,19.0,0-6,2-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Safarova L.,Jankovic J.,39.0,3.0,2-6,1-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Ivanovic A.,Davenport L.,2.0,33.0,4-6,2-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Zvonareva V.,Kleybanova A.,20.0,83.0,6-1,6-4,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Williams S.,Pennetta F.,8.0,28.0,6-7,6-3,6-2,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Dementieva E.,Cibulkova D.,11.0,38.0,6-0,6-7,6-4,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kanepi K.,Schnyder P.,61.0,12.0,6-0,6-1,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Chakvetadze A.,Lisicki S.,6.0,137.0,5-7,1-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Williams V.,Wozniacki C.,7.0,43.0,6-3,6-3,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kuznetsova S.,Peer S.,4.0,19.0,7-6,6-3,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Davenport L.,Safina D.,33.0,13.0,3-6,4-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Vesnina E.,Henin J.,53.0,1.0,2-6,2-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Zheng J.,Jankovic J.,174.0,3.0,4-6,5-7,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Lisicki S.,Dementieva E.,137.0,11.0,3-6,2-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kanepi K.,Williams S.,61.0,8.0,3-6,3-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Sugiyama A.,Zvonareva V.,40.0,20.0,2-6,7-6,0-6,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Williams S.,Henin J.,8.0,1.0,6-2,6-0,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kuznetsova S.,Williams V.,4.0,7.0,6-4,6-4,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Dementieva E.,Jankovic J.,11.0,3.0,1-6,1-3,,Dementieva E. Retired
Sony Ericsson Open,2008-03-26,2008-04-05,3,Zvonareva V.,Safina D.,20.0,13.0,7-5,6-4,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Kuznetsova S.,Williams S.,4.0,8.0,6-3,5-7,3-6,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Zvonareva V.,Jankovic J.,20.0,3.0,1-6,4-6,,Completed
Sony Ericsson Open,2008-03-26,2008-04-05,3,Jankovic J.,Williams S.,3.0,8.0,1-6,7-5,3-6,Completed
Bausch & Lomb Championships,2008-04-07,2008-04-13,3,Craybas J.,Amanmuradova A.,72.0,67.0,7-6,7-6,,Completed
Bausch & Lomb Championships,2008-04-07,2008-04-13,3,Dellacqua C.,Czink M.,53.0,142.0,5-7,2-6,,Completed
Bausch & Lomb Championships,2008-04-07,2008-04-13,3,Makarova E.,Rezai A.,79.0,50.0,6-2,2-6,7-5,Completed
Bausch & Lomb Championships,2008-04-07,2008-04-13,3,Shaughnessy M.,Domachowska M.,63.0,87.0,2-6,2-6,,Completed
Bausch & Lomb Championships,2008-04-07,2008-04-13,3,Govortsova O.,Ruano Pascual V.,43.0,81.0,6-3,6-3,,Completed
Bausch & Lomb Championships,2008-04-07,2008-04-13,3,Medina Garrigues A.,Salerni M.E.,29.0,76.0,6-4,6-3,,Completed
Bausch & Lomb Championships,2008-04-07,2008-04-13,3,Bammer S.,Orlik A.,23.0,,6-3,7-6,,Completed
