Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
BNP Paribas Open,2014-03-05,2014-03-16,3,Dellacqua C.,Flipkens K.,78.0,20.0,1-6,6-3,6-1,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Nara K.,Halep S.,47.0,7.0,2-6,2-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Wozniacki C.,Jovanovski B.,12.0,41.0,6-1,6-3,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Shvedova Y.,Kanepi K.,64.0,26.0,6-3,6-2,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Jankovic J.,Meusburger Y.,8.0,39.0,6-3,6-1,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Azarenka V.,Davis L.,4.0,66.0,0-6,6-7,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Svitolina E.,Ivanovic A.,43.0,13.0,6-4,5-7,6-7,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Zakopalova K.,Pliskova Ka.,29.0,67.0,5-7,2-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Li N.,Zheng J.,2.0,58.0,6-1,7-5,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Niculescu M.,Makarova E.,63.0,24.0,7-5,6-7,3-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Garcia C.,Pavlyuchenkova A.,77.0,22.0,4-6,5-7,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Vekic D.,Cibulkova D.,103.0,11.0,3-6,2-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Zahlavova Strycova B.,Kuznetsova S.,65.0,30.0,3-6,3-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Kvitova P.,Vandeweghe C.,9.0,108.0,6-1,6-3,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Schiavone F.,Stosur S.,44.0,17.0,2-6,3-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Muguruza G.,Kleybanova A.,32.0,142.0,3-6,2-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Torro Flor M.T.,Kerber A.,72.0,6.0,2-6,7-6,6-4,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Wozniak A.,Lisicki S.,241.0,15.0,7-5,1-6,7-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Giorgi C.,Cirstea S.,79.0,27.0,7-6,6-3,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Goerges J.,Sharapova M.,86.0,5.0,1-6,4-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Townsend T.,Pennetta F.,337.0,21.0,3-6,7-6,3-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Tomljanovic A.,Stephens S.,68.0,18.0,4-6,0-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Safarova L.,Halep S.,28.0,7.0,2-6,6-4,4-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Suarez Navarro C.,Cornet A.,16.0,23.0,7-6,5-7,3-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Wozniacki C.,Shvedova Y.,12.0,64.0,7-6,3-6,6-1,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Errani S.,Bouchard E.,10.0,19.0,3-6,3-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Vinci R.,Dellacqua C.,14.0,78.0,6-4,4-6,3-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Lepchenko V.,Davis L.,51.0,66.0,3-6,2-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Beck A.,Radwanska A.,48.0,3.0,0-6,0-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Rybarikova M.,Jankovic J.,36.0,8.0,3-6,2-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Pliskova Ka.,Li N.,67.0,2.0,3-6,4-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Pavlyuchenkova A.,Wozniak A.,22.0,241.0,1-6,7-6,0-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Pennetta F.,Stosur S.,21.0,17.0,6-4,3-6,6-1,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Giorgi C.,Sharapova M.,79.0,5.0,6-3,4-6,7-5,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Kvitova P.,Kuznetsova S.,9.0,30.0,6-3,2-6,6-0,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Kleybanova A.,Torro Flor M.T.,142.0,72.0,6-1,6-3,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Makarova E.,Cibulkova D.,24.0,11.0,4-6,5-7,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Ivanovic A.,Stephens S.,13.0,18.0,6-7,4-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Bouchard E.,Halep S.,19.0,7.0,2-6,6-1,4-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Jankovic J.,Wozniacki C.,8.0,12.0,6-3,6-1,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Dellacqua C.,Davis L.,78.0,66.0,,,,Davis L. Retired
BNP Paribas Open,2014-03-05,2014-03-16,3,Giorgi C.,Pennetta F.,79.0,21.0,2-6,1-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Cornet A.,Radwanska A.,23.0,3.0,5-7,3-6,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Cibulkova D.,Kvitova P.,11.0,9.0,6-3,6-2,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Kleybanova A.,Stephens S.,142.0,18.0,3-6,5-7,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Li N.,Wozniak A.,2.0,241.0,6-1,6-4,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Halep S.,Dellacqua C.,7.0,78.0,6-2,6-2,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Jankovic J.,Radwanska A.,8.0,3.0,5-7,6-2,4-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Cibulkova D.,Li N.,11.0,2.0,3-6,6-4,3-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Stephens S.,Pennetta F.,18.0,21.0,4-6,7-5,4-6,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Radwanska A.,Halep S.,3.0,7.0,6-3,6-4,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Pennetta F.,Li N.,21.0,2.0,7-6,6-3,,Completed
BNP Paribas Open,2014-03-05,2014-03-16,3,Radwanska A.,Pennetta F.,3.0,21.0,2-6,1-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Svitolina E.,Mattek-Sands B.,42.0,51.0,6-3,3-6,6-3,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Pironkova T.,Voskoboeva G.,47.0,63.0,6-2,7-5,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Wozniak A.,Garcia C.,173.0,74.0,3-6,5-7,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Beck A.,Nara K.,43.0,45.0,6-7,4-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Schiavone F.,Shvedova Y.,46.0,59.0,4-6,2-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Oprandi R.,Jovanovski B.,114.0,40.0,6-2,6-4,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Dellacqua C.,Voegele S.,56.0,52.0,6-3,6-2,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Rybarikova M.,Puig M.,36.0,58.0,1-6,6-7,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Lepchenko V.,Wickmayer Y.,49.0,60.0,7-5,6-1,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Scheepers C.,Soler Espinosa S.,78.0,90.0,6-3,6-0,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Melzer I.,Kleybanova A.,1004.0,112.0,6-7,1-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,De Vroome I.,Schmiedlova A.,202.0,73.0,5-7,7-5,2-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Peterson R.,Barthel M.,250.0,84.0,6-4,4-2,,Barthel M. Retired
Sony Ericsson Open,2014-03-18,2014-03-29,3,Knapp K.,Mayr P.,50.0,80.0,6-3,1-6,4-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Peng S.,Pliskova Ka.,44.0,65.0,7-5,6-0,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Zhang S.,Davis L.,41.0,55.0,2-6,3-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Cabeza-Candela E.,King V.,106.0,72.0,0-6,0-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Ormaechea P.,Piter K.,75.0,100.0,7-6,6-1,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Bertens K.,Duval V.,147.0,136.0,7-6,6-1,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Govortsova O.,Peer S.,98.0,88.0,2-6,6-0,6-3,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Petrova N.,Radwanska U.,205.0,61.0,7-5,1-6,6-4,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Watson H.,Razzano V.,121.0,81.0,4-6,0-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Erakovic M.,Vandeweghe C.,68.0,104.0,4-6,6-7,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Vekic D.,Date Krumm K.,94.0,93.0,7-6,6-2,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Mchale C.,Zheng J.,57.0,54.0,6-4,6-2,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Tomljanovic A.,Mladenovic K.,69.0,82.0,7-6,6-4,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Niculescu M.,Zahlavova Strycova B.,70.0,64.0,3-6,4-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Dominguez Lino L.,Meusburger Y.,77.0,39.0,3-6,0-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Cadantu A.,Diyas Z.,62.0,105.0,4-6,6-3,2-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Torro Flor M.T.,Petkovic A.,71.0,37.0,3-6,4-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Riske A.,Kichenok N.,48.0,102.0,1-6,7-5,6-2,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Kontaveit A.,Keys M.,196.0,38.0,3-6,2-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Peng S.,Kerber A.,44.0,9.0,3-6,6-1,6-7,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Cirstea S.,Pironkova T.,26.0,47.0,3-6,3-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Makarova E.,Peterson R.,24.0,250.0,6-1,6-1,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Kuznetsova S.,Vekic D.,30.0,94.0,6-7,5-7,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Stosur S.,Bertens K.,20.0,147.0,6-3,6-2,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Ivanovic A.,Davis L.,13.0,55.0,6-1,6-1,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Garcia C.,Zakopalova K.,74.0,28.0,7-6,7-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,King V.,Safarova L.,72.0,27.0,3-6,6-7,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Govortsova O.,Pennetta F.,98.0,12.0,3-6,3-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Petrova N.,Lisicki S.,205.0,15.0,6-3,4-6,4-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Ormaechea P.,Kvitova P.,75.0,8.0,3-6,4-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Flipkens K.,Razzano V.,23.0,81.0,6-1,3-6,6-3,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Mayr P.,Errani S.,80.0,10.0,1-6,4-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Pavlyuchenkova A.,Vandeweghe C.,21.0,104.0,6-7,5-7,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Shvedova Y.,Williams S.,59.0,1.0,6-7,2-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Sharapova M.,Nara K.,7.0,45.0,6-3,6-4,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Kleybanova A.,Li N.,112.0,2.0,,,,Kleybanova A. Retired
Sony Ericsson Open,2014-03-18,2014-03-29,3,Cibulkova D.,Meusburger Y.,11.0,39.0,6-1,6-2,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Riske A.,Vesnina E.,48.0,35.0,2-6,2-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Vinci R.,Zahlavova Strycova B.,14.0,64.0,4-6,6-2,5-7,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Muguruza G.,Tomljanovic A.,34.0,69.0,6-3,6-7,1-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Cornet A.,Petkovic A.,22.0,37.0,6-2,6-7,6-4,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Bouchard E.,Svitolina E.,19.0,42.0,6-1,1-6,2-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Jankovic J.,Lepchenko V.,6.0,49.0,3-6,6-2,6-7,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Mchale C.,Kanepi K.,57.0,25.0,6-7,6-7,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Cepelova J.,Dellacqua C.,76.0,56.0,4-6,6-1,4-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Keys M.,Hantuchova D.,38.0,33.0,6-4,6-2,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Radwanska A.,Oprandi R.,3.0,114.0,6-0,6-4,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Scheepers C.,Suarez Navarro C.,78.0,17.0,4-6,1-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Diyas Z.,Stephens S.,105.0,16.0,5-7,3-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Wozniacki C.,Puig M.,18.0,58.0,6-1,1-6,6-3,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Williams V.,Schmiedlova A.,31.0,73.0,6-3,6-3,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Makarova E.,Errani S.,24.0,10.0,6-3,2-6,6-4,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Pennetta F.,Ivanovic A.,12.0,13.0,4-6,3-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Pironkova T.,Kerber A.,47.0,9.0,0-6,2-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Vekic D.,Kvitova P.,94.0,8.0,3-6,4-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Garcia C.,Williams S.,74.0,1.0,4-6,6-4,4-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Lisicki S.,Flipkens K.,15.0,23.0,,,,Lisicki S. Retired
Sony Ericsson Open,2014-03-18,2014-03-29,3,Safarova L.,Sharapova M.,27.0,7.0,4-6,7-6,2-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Vandeweghe C.,Stosur S.,104.0,20.0,5-7,7-5,7-5,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Keys M.,Li N.,38.0,2.0,6-7,3-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Svitolina E.,Zahlavova Strycova B.,42.0,64.0,4-6,6-4,6-1,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Kanepi K.,Suarez Navarro C.,25.0,17.0,2-6,1-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Radwanska A.,Vesnina E.,3.0,35.0,7-5,6-3,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Cornet A.,Cibulkova D.,22.0,11.0,6-7,4-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Williams V.,Dellacqua C.,31.0,56.0,6-4,5-7,6-4,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Tomljanovic A.,Lepchenko V.,69.0,49.0,4-6,7-6,6-7,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Stephens S.,Wozniacki C.,16.0,18.0,1-6,0-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Makarova E.,Kerber A.,24.0,9.0,4-6,6-1,3-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Sharapova M.,Flipkens K.,7.0,23.0,3-6,6-4,6-1,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Williams S.,Vandeweghe C.,1.0,104.0,6-3,6-1,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Kvitova P.,Ivanovic A.,8.0,13.0,3-6,6-0,6-0,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Svitolina E.,Radwanska A.,42.0,3.0,6-7,7-5,2-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Li N.,Suarez Navarro C.,2.0,17.0,6-0,6-2,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Lepchenko V.,Wozniacki C.,49.0,18.0,0-6,1-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Cibulkova D.,Williams V.,11.0,31.0,6-1,5-7,6-3,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Kvitova P.,Sharapova M.,8.0,7.0,5-7,1-6,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Williams S.,Kerber A.,1.0,9.0,6-2,6-2,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Radwanska A.,Cibulkova D.,3.0,11.0,6-3,6-7,3-6,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Li N.,Wozniacki C.,2.0,18.0,7-5,7-5,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Williams S.,Sharapova M.,1.0,7.0,6-4,6-3,,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Li N.,Cibulkova D.,2.0,11.0,7-5,2-6,6-3,Completed
Sony Ericsson Open,2014-03-18,2014-03-29,3,Li N.,Williams S.,2.0,1.0,5-7,1-6,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Pfizenmaier D.,Davis L.,81.0,62.0,1-6,4-6,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Scheepers C.,Riske A.,77.0,48.0,4-6,6-2,6-3,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Mayr P.,Pereira T.,80.0,99.0,1-6,6-7,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Safarova L.,Larsson J.,26.0,124.0,6-2,6-3,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Razzano V.,Goerges J.,79.0,89.0,6-0,5-7,6-2,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Shvedova Y.,Zheng S.,55.0,147.0,6-2,3-6,7-5,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Lucic M.,Keys M.,94.0,36.0,6-7,6-7,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Lepchenko V.,Cetkovska P.,46.0,83.0,1-6,6-2,0-6,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Voegele S.,Tomljanovic A.,53.0,75.0,7-6,1-6,5-7,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Ormaechea P.,Bertens K.,74.0,135.0,5-7,6-3,3-6,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Bencic B.,Kirilenko M.,140.0,29.0,6-1,7-5,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Kudryavtseva A.,Mchale C.,117.0,58.0,6-3,7-5,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Cepelova J.,Oudin M.,78.0,132.0,7-6,6-2,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Gajdosova J.,Svitolina E.,334.0,35.0,1-6,7-5,6-7,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Larcherde Brito M.,Min G.,124.0,159.0,3-6,6-1,3-6,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Hantuchova D.,Rogers S.,32.0,109.0,7-5,7-5,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Glushko J.,King V.,93.0,72.0,6-4,5-7,3-6,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Hsieh S.W.,Zhang S.,122.0,45.0,6-3,6-7,6-7,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Vesnina E.,Schmiedlova A.,34.0,66.0,6-2,6-1,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Zahlavova Strycova B.,Williams V.,56.0,28.0,3-6,6-0,5-7,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Petkovic A.,Tsurenko L.,40.0,167.0,6-7,6-4,6-1,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Medina Garrigues A.,Dominguez Lino L.,111.0,76.0,3-6,2-6,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Garcia C.,Peng S.,71.0,47.0,2-6,3-6,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Erakovic M.,Petrova N.,61.0,234.0,4-6,6-3,6-4,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Shvedova Y.,Stosur S.,55.0,19.0,3-6,7-5,1-6,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Cirstea S.,Pereira T.,27.0,99.0,6-3,3-6,6-7,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Bouchard E.,Kudryavtseva A.,20.0,117.0,6-2,6-0,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Safarova L.,Razzano V.,26.0,79.0,2-6,6-4,6-4,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Cepelova J.,Williams S.,78.0,1.0,6-4,6-4,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Cetkovska P.,Vesnina E.,83.0,34.0,6-3,2-6,4-6,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Svitolina E.,Stephens S.,35.0,18.0,6-4,6-4,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Hantuchova D.,Min G.,32.0,159.0,6-2,6-3,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Lisicki S.,King V.,15.0,72.0,7-5,4-6,6-3,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Bencic B.,Erakovic M.,140.0,61.0,6-2,6-1,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Peng S.,Keys M.,47.0,36.0,6-1,6-7,7-6,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Errani S.,Bertens K.,11.0,135.0,6-3,,,Bertens K. Retired
Family Circle Cup,2014-03-31,2014-04-06,3,Petkovic A.,Dominguez Lino L.,40.0,76.0,6-0,6-0,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Scheepers C.,Williams V.,77.0,28.0,5-7,5-7,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Zhang S.,Tomljanovic A.,45.0,75.0,6-4,6-7,3-6,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Davis L.,Jankovic J.,62.0,8.0,0-6,3-6,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Errani S.,Peng S.,11.0,47.0,7-6,7-6,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Hantuchova D.,Pereira T.,32.0,99.0,6-2,6-3,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Vesnina E.,Cepelova J.,34.0,78.0,6-7,6-3,3-6,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Williams V.,Bouchard E.,28.0,20.0,6-7,6-2,4-6,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Bencic B.,Svitolina E.,140.0,35.0,6-7,6-4,6-1,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Petkovic A.,Lisicki S.,40.0,15.0,6-1,6-0,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Tomljanovic A.,Jankovic J.,75.0,8.0,5-7,1-6,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Safarova L.,Stosur S.,26.0,19.0,3-6,6-4,6-4,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Bouchard E.,Jankovic J.,20.0,8.0,6-3,4-6,6-3,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Petkovic A.,Safarova L.,40.0,26.0,6-3,1-6,6-1,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Bencic B.,Errani S.,140.0,11.0,4-6,6-2,6-1,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Hantuchova D.,Cepelova J.,32.0,78.0,2-6,1-6,,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Bouchard E.,Petkovic A.,20.0,40.0,6-1,3-6,5-7,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Bencic B.,Cepelova J.,140.0,78.0,4-6,7-5,6-7,Completed
Family Circle Cup,2014-03-31,2014-04-06,3,Cepelova J.,Petkovic A.,78.0,40.0,5-7,2-6,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Gibbs N.,Hlavackova A.,182.0,112.0,6-3,6-4,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Knapp K.,Jaksic J.,50.0,137.0,3-6,4-6,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Mladenovic K.,Konta J.,90.0,114.0,6-4,6-2,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Pliskova Ka.,Peer S.,73.0,88.0,6-3,6-3,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Majeric T.,Kiick A.,130.0,160.0,4-6,3-6,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Hermoso X.,Babos T.,454.0,108.0,1-6,2-6,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Niculescu M.,Morita A.,69.0,105.0,4-6,6-3,6-7,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Date Krumm K.,Pennetta F.,98.0,12.0,7-5,6-2,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Muguruza G.,Vekic D.,41.0,92.0,6-7,6-7,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Jakupovic D.,Kumkhum L.,262.0,113.0,5-7,0-6,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Govortsova O.,Rybarikova M.,96.0,38.0,3-6,6-3,2-6,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Puig M.,Puchkova O.,54.0,54.0,6-0,6-3,,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Boserup J.,Flipkens K.,302.0,25.0,6-4,1-6,6-2,Completed
Monterrey Open,2014-03-31,2014-04-06,3,Wozniak A.,Zacarias M.,172.0,398.0,3-6,6-0,6-1,Completed
