Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
French Open,2013-05-26,2013-06-08,3,Begu I.,Soler Espinosa S.,51.0,85.0,3-6,2-6,,Completed
French Open,2013-05-26,2013-06-08,3,Tsurenko L.,Cibulkova D.,75.0,16.0,1-6,4-6,,Completed
French Open,2013-05-26,2013-06-08,3,Baltacha E.,Erakovic M.,200.0,92.0,3-6,0-6,,Completed
French Open,2013-05-26,2013-06-08,3,Hradecka L.,Barty A.,87.0,183.0,5-7,6-2,1-6,Completed
French Open,2013-05-26,2013-06-08,3,Bratchikova N.,Kirilenko M.,107.0,12.0,0-6,1-6,,Completed
French Open,2013-05-26,2013-06-08,3,Safarova L.,Hampton J.,29.0,54.0,6-7,6-3,7-9,Completed
French Open,2013-05-26,2013-06-08,3,Rezai A.,Kvitova P.,185.0,7.0,3-6,6-4,2-6,Completed
French Open,2013-05-26,2013-06-08,3,Giorgi C.,Peng S.,84.0,23.0,4-6,2-6,,Completed
French Open,2013-05-26,2013-06-08,3,Wickmayer Y.,Schmiedlova A.,41.0,150.0,6-7,6-2,2-6,Completed
French Open,2013-05-26,2013-06-08,3,Vesnina E.,Azarenka V.,38.0,3.0,1-6,4-6,,Completed
French Open,2013-05-26,2013-06-08,3,Voegele S.,Watson H.,56.0,48.0,6-4,2-6,6-4,Completed
French Open,2013-05-26,2013-06-08,3,Beck A.,Zahlavova S.,62.0,202.0,6-2,6-1,,Completed
French Open,2013-05-26,2013-06-08,3,Zakopalova K.,Kanepi K.,24.0,26.0,6-7,2-6,,Completed
French Open,2013-05-26,2013-06-08,3,Radwanska A.,Burdette M.,4.0,80.0,6-3,6-2,,Completed
French Open,2013-05-26,2013-06-08,3,Radwanska U.,Pfizenmaier D.,40.0,127.0,3-6,3-6,,Completed
French Open,2013-05-26,2013-06-08,3,Kerber A.,Cepelova J.,8.0,69.0,6-2,6-2,,Completed
French Open,2013-05-26,2013-06-08,3,Svitolina E.,Lepchenko V.,90.0,25.0,6-7,1-6,,Completed
French Open,2013-05-26,2013-06-08,3,Kuznetsova S.,Rybarikova M.,39.0,52.0,1-6,6-2,6-2,Completed
French Open,2013-05-26,2013-06-08,3,Suarez Navarro C.,Rogers S.,20.0,170.0,3-6,6-4,6-4,Completed
French Open,2013-05-26,2013-06-08,3,Jovanovski B.,Wozniacki C.,47.0,10.0,7-6,6-3,,Completed
French Open,2013-05-26,2013-06-08,3,Voskoboeva G.,Vinci R.,123.0,15.0,4-6,6-4,2-6,Completed
French Open,2013-05-26,2013-06-08,3,Pavlyuchenkova A.,Cetkovska P.,19.0,198.0,5-7,6-2,4-6,Completed
French Open,2013-05-26,2013-06-08,3,Larsson J.,Cirstea S.,66.0,30.0,1-6,4-6,,Completed
French Open,2013-05-26,2013-06-08,3,Kucova Z.,Razzano V.,,178.0,6-4,2-6,0-6,Completed
French Open,2013-05-26,2013-06-08,3,Lisicki S.,Torro Flor M.T.,34.0,71.0,6-4,6-0,,Completed
French Open,2013-05-26,2013-06-08,3,Garcia C.,Williams S.,114.0,1.0,1-6,2-6,,Completed
French Open,2013-05-26,2013-06-08,3,Putintseva Y.,Errani S.,98.0,5.0,1-6,1-6,,Completed
French Open,2013-05-26,2013-06-08,3,Keys M.,Puig M.,58.0,86.0,4-6,6-7,,Completed
French Open,2013-05-26,2013-06-08,3,Johansson M.,Ivanovic A.,94.0,14.0,2-6,2-6,,Completed
French Open,2013-05-26,2013-06-08,3,Stosur S.,Mladenovic K.,9.0,46.0,6-4,6-3,,Completed
French Open,2013-05-26,2013-06-08,3,Ormaechea P.,Shvedova Y.,118.0,31.0,6-4,7-6,,Completed
French Open,2013-05-26,2013-06-08,3,Zheng J.,Oudin M.,43.0,78.0,6-3,6-1,,Completed
French Open,2013-05-26,2013-06-08,3,Cibulkova D.,Erakovic M.,16.0,92.0,2-6,6-2,4-6,Completed
French Open,2013-05-26,2013-06-08,3,Muguruza G.,Jankovic J.,72.0,18.0,3-6,0-6,,Completed
French Open,2013-05-26,2013-06-08,3,Mattek-Sands B.,Li N.,67.0,6.0,5-7,6-3,6-2,Completed
French Open,2013-05-26,2013-06-08,3,King V.,Stephens S.,128.0,17.0,1-6,3-6,,Completed
French Open,2013-05-26,2013-06-08,3,Schmiedlova A.,Hampton J.,150.0,54.0,5-7,2-6,,Completed
French Open,2013-05-26,2013-06-08,3,Azarenka V.,Beck A.,3.0,62.0,6-4,6-3,,Completed
French Open,2013-05-26,2013-06-08,3,Peng S.,Kvitova P.,23.0,7.0,4-6,3-6,,Completed
French Open,2013-05-26,2013-06-08,3,Cornet A.,Soler Espinosa S.,27.0,85.0,6-1,6-3,,Completed
French Open,2013-05-26,2013-06-08,3,Duque Marino M.,Bartoli M.,162.0,13.0,6-7,5-7,,Completed
French Open,2013-05-26,2013-06-08,3,Kirilenko M.,Barty A.,12.0,183.0,6-3,6-1,,Completed
French Open,2013-05-26,2013-06-08,3,Sharapova M.,Bouchard E.,2.0,77.0,6-2,6-4,,Completed
French Open,2013-05-26,2013-06-08,3,Schiavone F.,Flipkens K.,50.0,21.0,6-1,4-6,6-3,Completed
French Open,2013-05-26,2013-06-08,3,Voegele S.,Kanepi K.,56.0,26.0,7-6,3-6,8-6,Completed
French Open,2013-05-26,2013-06-08,3,Cirstea S.,Williams S.,30.0,1.0,0-6,2-6,,Completed
French Open,2013-05-26,2013-06-08,3,Errani S.,Lisicki S.,5.0,34.0,6-0,6-4,,Completed
French Open,2013-05-26,2013-06-08,3,Kerber A.,Lepchenko V.,8.0,25.0,6-4,6-7,6-4,Completed
French Open,2013-05-26,2013-06-08,3,Suarez Navarro C.,Puig M.,20.0,86.0,6-4,7-5,,Completed
French Open,2013-05-26,2013-06-08,3,Razzano V.,Ivanovic A.,178.0,14.0,3-6,2-6,,Completed
French Open,2013-05-26,2013-06-08,3,Cetkovska P.,Vinci R.,198.0,15.0,1-6,6-2,2-6,Completed
French Open,2013-05-26,2013-06-08,3,Kuznetsova S.,Jovanovski B.,39.0,47.0,6-4,7-6,,Completed
French Open,2013-05-26,2013-06-08,3,Radwanska A.,Pfizenmaier D.,4.0,127.0,6-3,6-4,,Completed
French Open,2013-05-26,2013-06-08,3,Azarenka V.,Cornet A.,3.0,27.0,4-6,6-3,6-1,Completed
French Open,2013-05-26,2013-06-08,3,Stephens S.,Erakovic M.,17.0,92.0,6-4,6-7,6-3,Completed
French Open,2013-05-26,2013-06-08,3,Ormaechea P.,Mattek-Sands B.,118.0,67.0,6-4,1-6,3-6,Completed
French Open,2013-05-26,2013-06-08,3,Sharapova M.,Zheng J.,2.0,43.0,6-1,7-5,,Completed
French Open,2013-05-26,2013-06-08,3,Schiavone F.,Bartoli M.,50.0,13.0,6-2,6-1,,Completed
French Open,2013-05-26,2013-06-08,3,Voegele S.,Kirilenko M.,56.0,12.0,6-7,5-7,,Completed
French Open,2013-05-26,2013-06-08,3,Kvitova P.,Hampton J.,7.0,54.0,1-6,6-7,,Completed
French Open,2013-05-26,2013-06-08,3,Stosur S.,Jankovic J.,9.0,18.0,6-3,3-6,4-6,Completed
French Open,2013-05-26,2013-06-08,3,Kerber A.,Kuznetsova S.,8.0,39.0,4-6,6-4,3-6,Completed
French Open,2013-05-26,2013-06-08,3,Vinci R.,Williams S.,15.0,1.0,1-6,3-6,,Completed
French Open,2013-05-26,2013-06-08,3,Suarez Navarro C.,Errani S.,20.0,5.0,7-5,4-6,3-6,Completed
French Open,2013-05-26,2013-06-08,3,Ivanovic A.,Radwanska A.,14.0,4.0,2-6,4-6,,Completed
French Open,2013-05-26,2013-06-08,3,Azarenka V.,Schiavone F.,3.0,50.0,6-3,6-0,,Completed
French Open,2013-05-26,2013-06-08,3,Mattek-Sands B.,Kirilenko M.,67.0,12.0,5-7,4-6,,Completed
French Open,2013-05-26,2013-06-08,3,Sharapova M.,Stephens S.,2.0,17.0,6-4,6-3,,Completed
French Open,2013-05-26,2013-06-08,3,Jankovic J.,Hampton J.,18.0,54.0,6-0,6-2,,Completed
French Open,2013-05-26,2013-06-08,3,Errani S.,Radwanska A.,5.0,4.0,6-4,7-6,,Completed
French Open,2013-05-26,2013-06-08,3,Kuznetsova S.,Williams S.,39.0,1.0,1-6,6-3,3-6,Completed
French Open,2013-05-26,2013-06-08,3,Jankovic J.,Sharapova M.,18.0,2.0,6-0,4-6,3-6,Completed
French Open,2013-05-26,2013-06-08,3,Kirilenko M.,Azarenka V.,12.0,3.0,6-7,2-6,,Completed
French Open,2013-05-26,2013-06-08,3,Sharapova M.,Azarenka V.,2.0,3.0,6-1,2-6,6-4,Completed
French Open,2013-05-26,2013-06-08,3,Errani S.,Williams S.,5.0,1.0,0-6,1-6,,Completed
French Open,2013-05-26,2013-06-08,3,Sharapova M.,Williams S.,2.0,1.0,4-6,4-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Koehler M.J.,Dolonc V.,109.0,98.0,7-6,0-6,3-6,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Hsieh S.W.,Hampton J.,44.0,42.0,2-6,3-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Tomljanovic A.,Oudin M.,155.0,80.0,6-3,6-1,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Pironkova T.,Davis L.,66.0,88.0,6-2,6-1,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Riske A.,Keothavong A.,167.0,211.0,7-5,6-2,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Keys M.,Tsurenko L.,53.0,76.0,3-6,6-3,7-6,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Lucic M.,Pliskova Ka.,101.0,74.0,6-3,6-2,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Morita A.,Van Uytvanck A.,49.0,205.0,4-6,0-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Pliskova Kr.,Vandeweghe C.,105.0,113.0,6-7,7-6,7-5,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Jovanovski B.,Bouchard E.,40.0,67.0,5-7,6-3,6-2,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Cetkovska P.,Johansson M.,175.0,102.0,5-7,2-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Date Krumm K.,Kudryavtseva A.,84.0,172.0,4-6,6-7,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Vekic D.,Giorgi C.,89.0,92.0,7-6,6-3,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,South M.,Rybarikova M.,523.0,47.0,4-6,2-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Erakovic M.,Svitolina E.,71.0,83.0,6-0,6-1,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Kichenok N.,Babos T.,165.0,95.0,6-3,6-4,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Hlavackova A.,Puchkova O.,93.0,86.0,6-2,6-4,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Mladenovic K.,Moore T.,39.0,194.0,5-7,7-6,6-4,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Putintseva Y.,Wickmayer Y.,91.0,43.0,2-6,6-7,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Cepelova J.,Sanchez M.,62.0,119.0,3-6,2-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Dellacqua C.,Hantuchova D.,139.0,60.0,1-6,6-7,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Konta J.,Nara K.,140.0,134.0,6-2,6-4,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Watson H.,Czink M.,54.0,126.0,6-4,7-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Tatishvili A.,Schiavone F.,78.0,45.0,6-2,3-6,6-7,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Dolonc V.,Barthel M.,98.0,31.0,5-7,6-2,5-7,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Paszek T.,Riske A.,29.0,167.0,6-2,2-6,3-6,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Hampton J.,Keys M.,42.0,53.0,6-2,3-6,6-7,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Radwanska U.,Vekic D.,38.0,89.0,3-6,2-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Pironkova T.,Cirstea S.,66.0,24.0,4-6,4-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Hlavackova A.,Jovanovski B.,93.0,40.0,6-4,1-6,4-6,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Van Uytvanck A.,Sanchez M.,205.0,119.0,6-7,3-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Watson H.,Kudryavtseva A.,54.0,172.0,4-6,3-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Konta J.,Mladenovic K.,140.0,39.0,4-6,1-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Robson L.,Hantuchova D.,37.0,60.0,3-6,4-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Johansson M.,Rybarikova M.,102.0,47.0,5-7,7-6,4-6,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Wickmayer Y.,Lucic M.,43.0,101.0,4-6,0-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Erakovic M.,Makarova E.,71.0,22.0,7-6,3-6,6-0,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Lisicki S.,Pliskova Kr.,26.0,105.0,6-4,6-2,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Schiavone F.,Kichenok N.,45.0,165.0,7-6,6-2,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Tomljanovic A.,Flipkens K.,155.0,20.0,6-4,4-6,5-7,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Barthel M.,Keys M.,31.0,53.0,3-6,2-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Mladenovic K.,Hantuchova D.,39.0,60.0,6-3,6-7,4-6,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Vekic D.,Sanchez M.,89.0,119.0,4-6,6-2,6-2,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Erakovic M.,Schiavone F.,71.0,45.0,6-7,3-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Riske A.,Kudryavtseva A.,167.0,172.0,6-1,6-2,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Cirstea S.,Jovanovski B.,24.0,40.0,6-1,1-6,6-1,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Flipkens K.,Rybarikova M.,20.0,47.0,6-7,2-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Lisicki S.,Lucic M.,26.0,101.0,7-5,2-6,6-4,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Cirstea S.,Vekic D.,24.0,89.0,2-6,1-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Keys M.,Rybarikova M.,53.0,47.0,3-6,0-6,,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Hantuchova D.,Schiavone F.,60.0,45.0,6-7,6-4,7-6,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Lisicki S.,Riske A.,26.0,167.0,6-7,6-2,4-6,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Rybarikova M.,Vekic D.,47.0,89.0,6-7,6-1,3-6,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Riske A.,Hantuchova D.,167.0,60.0,7-5,1-6,4-6,Completed
AEGON Classic ,2013-06-10,2013-06-16,3,Vekic D.,Hantuchova D.,89.0,60.0,6-7,4-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Duque Marino M.,Dominguez Lino L.,118.0,50.0,5-7,3-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Karatantcheva S.,Safarova L.,129.0,30.0,2-6,6-7,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Pereira T.,Torro Flor M.T.,124.0,64.0,6-4,4-6,4-6,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Beck A.,Bratchikova N.,56.0,142.0,6-2,6-2,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Parmentier P.,Cornet A.,97.0,23.0,3-6,4-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Pegula J.,Minella M.,123.0,77.0,5-7,6-4,3-6,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Cadantu A.,Goerges J.,85.0,36.0,4-6,5-7,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Knapp K.,Pfizenmaier D.,111.0,116.0,2-6,7-6,7-5,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Smitkova T.,Cohen J.,259.0,138.0,6-7,3-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Arvidsson S.,Petkovic A.,75.0,103.0,3-6,2-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Larsson J.,Beygelzimer Y.,61.0,199.0,6-3,6-7,7-5,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Panova A.,Voskoboeva G.,154.0,94.0,2-6,2-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Martincova T.,Cabeza-Candela E.,439.0,96.0,2-6,3-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Halep S.,Min G.,58.0,182.0,6-0,7-5,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Zakopalova K.,Hercog P.,33.0,100.0,3-6,6-4,1-6,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Jankovic J.,Rus A.,16.0,151.0,6-4,6-2,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Torro Flor M.T.,Safarova L.,64.0,30.0,4-6,2-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Dominguez Lino L.,Minella M.,50.0,77.0,6-1,6-4,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Voskoboeva G.,Cornet A.,94.0,23.0,2-6,6-3,6-3,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Petkovic A.,Goerges J.,103.0,36.0,6-1,7-5,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Halep S.,Cabeza-Candela E.,58.0,96.0,6-2,6-1,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Larsson J.,Jankovic J.,61.0,16.0,2-6,0-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Hercog P.,Cohen J.,100.0,138.0,6-3,6-3,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Knapp K.,Beck A.,111.0,56.0,4-6,2-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Voskoboeva G.,Halep S.,94.0,58.0,4-6,1-6,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Safarova L.,Hercog P.,30.0,100.0,7-6,3-6,6-4,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Beck A.,Petkovic A.,56.0,103.0,6-4,3-6,5-7,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Jankovic J.,Dominguez Lino L.,16.0,50.0,6-4,6-0,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Petkovic A.,Jankovic J.,103.0,16.0,6-4,6-3,,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Safarova L.,Halep S.,30.0,58.0,3-6,6-0,2-6,Completed
Nürnberger Versicherungscup,2013-06-11,2013-06-15,3,Petkovic A.,Halep S.,103.0,58.0,3-6,3-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Vesnina E.,Ivanovic A.,36.0,12.0,2-6,6-4,6-3,Completed
AEGON International,2013-06-17,2013-06-22,3,Bartoli M.,Pennetta F.,15.0,158.0,6-3,6-2,,Completed
AEGON International,2013-06-17,2013-06-22,3,Mchale C.,Wickmayer Y.,63.0,51.0,3-6,4-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Watson H.,Lepchenko V.,57.0,27.0,6-3,6-4,,Completed
AEGON International,2013-06-17,2013-06-22,3,Jovanovski B.,Kirilenko M.,40.0,10.0,6-7,1-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Zakopalova K.,Safarova L.,33.0,28.0,4-6,6-7,,Completed
AEGON International,2013-06-17,2013-06-22,3,Cirstea S.,Kerber A.,22.0,7.0,4-6,4-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Wozniacki C.,Paszek T.,9.0,29.0,6-2,2-2,,Paszek T. Retired
AEGON International,2013-06-17,2013-06-22,3,Konta J.,Hsieh S.W.,137.0,44.0,4-6,3-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Baltacha E.,Pliskova Kr.,185.0,103.0,7-5,7-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Niculescu M.,Kvitova P.,49.0,8.0,4-6,1-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Cornet A.,Li N.,30.0,6.0,2-6,4-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Stosur S.,Petrova N.,14.0,13.0,6-2,6-3,,Completed
AEGON International,2013-06-17,2013-06-22,3,Puchkova O.,Makarova E.,87.0,25.0,3-6,0-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Beygelzimer Y.,Robson L.,187.0,37.0,3-6,2-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Radwanska A.,Hampton J.,4.0,41.0,6-7,2-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Bartoli M.,Li N.,15.0,6.0,,,,Bartoli M. Retired
AEGON International,2013-06-17,2013-06-22,3,Stosur S.,Safarova L.,14.0,28.0,6-7,3-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Hsieh S.W.,Hampton J.,44.0,41.0,4-6,6-7,,Completed
AEGON International,2013-06-17,2013-06-22,3,Baltacha E.,Kirilenko M.,185.0,10.0,6-4,4-6,3-6,Completed
AEGON International,2013-06-17,2013-06-22,3,Kvitova P.,Wickmayer Y.,8.0,51.0,6-3,4-6,5-7,Completed
AEGON International,2013-06-17,2013-06-22,3,Wozniacki C.,Robson L.,9.0,37.0,6-4,6-4,,Completed
AEGON International,2013-06-17,2013-06-22,3,Watson H.,Vesnina E.,57.0,36.0,1-6,6-3,2-6,Completed
AEGON International,2013-06-17,2013-06-22,3,Kerber A.,Makarova E.,7.0,25.0,3-6,4-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Hampton J.,Safarova L.,41.0,28.0,3-6,7-6,6-4,Completed
AEGON International,2013-06-17,2013-06-22,3,Vesnina E.,Li N.,36.0,6.0,7-6,6-3,,Completed
AEGON International,2013-06-17,2013-06-22,3,Makarova E.,Wozniacki C.,25.0,9.0,6-4,0-6,3-6,Completed
AEGON International,2013-06-17,2013-06-22,3,Kirilenko M.,Wickmayer Y.,10.0,51.0,2-6,6-1,5-7,Completed
AEGON International,2013-06-17,2013-06-22,3,Wozniacki C.,Hampton J.,9.0,41.0,7-6,5-7,3-6,Completed
AEGON International,2013-06-17,2013-06-22,3,Wickmayer Y.,Vesnina E.,51.0,36.0,2-6,0-6,,Completed
AEGON International,2013-06-17,2013-06-22,3,Hampton J.,Vesnina E.,41.0,36.0,2-6,1-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Bertens K.,Medina Garrigues A.,59.0,80.0,1-6,2-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Govortsova O.,Radwanska U.,72.0,38.0,2-6,0-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Soler Espinosa S.,Krajicek M.,73.0,829.0,5-7,4-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Hlavackova A.,Davis L.,95.0,88.0,3-6,4-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Begu I.,Mestach A.S.,60.0,184.0,6-7,6-3,6-4,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Putintseva Y.,Voegele S.,90.0,52.0,5-7,6-4,5-7,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Suarez Navarro C.,Larsson J.,19.0,62.0,6-3,6-2,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Dominguez Lino L.,Cibulkova D.,54.0,18.0,1-6,7-6,6-7,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Morita A.,Arvidsson S.,50.0,77.0,6-3,2-6,4-6,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Halep S.,Beck A.,45.0,55.0,6-1,2-6,6-3,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Mladenovic K.,Pironkova T.,39.0,65.0,4-6,4-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Barthel M.,Muguruza G.,31.0,70.0,5-7,6-1,2-6,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Rus A.,Rybarikova M.,151.0,43.0,5-7,2-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Kanepi K.,Vinci R.,46.0,11.0,3-6,3-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Hantuchova D.,Tsurenko L.,48.0,78.0,0-5,,,Hantuchova D. Retired
Topshelf Open,2013-06-16,2013-06-22,3,Flipkens K.,Schiavone F.,20.0,42.0,3-6,6-3,6-0,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Arvidsson S.,Suarez Navarro C.,77.0,19.0,3-6,4-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Pironkova T.,Begu I.,65.0,60.0,7-6,6-2,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Rybarikova M.,Radwanska U.,43.0,38.0,3-4,,,Rybarikova M. Retired
Topshelf Open,2013-06-16,2013-06-22,3,Tsurenko L.,Voegele S.,78.0,52.0,6-1,7-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Davis L.,Muguruza G.,88.0,70.0,2-6,0-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Krajicek M.,Flipkens K.,829.0,20.0,6-7,6-7,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Cibulkova D.,Medina Garrigues A.,18.0,80.0,2-6,6-4,6-3,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Halep S.,Vinci R.,45.0,11.0,6-0,6-1,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Suarez Navarro C.,Pironkova T.,19.0,65.0,2-6,6-4,6-4,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Cibulkova D.,Muguruza G.,18.0,70.0,4-6,4-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Tsurenko L.,Halep S.,78.0,45.0,3-6,1-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Flipkens K.,Radwanska U.,20.0,38.0,6-4,6-4,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Halep S.,Suarez Navarro C.,45.0,19.0,6-3,6-2,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Muguruza G.,Flipkens K.,70.0,20.0,3-6,1-6,,Completed
Topshelf Open,2013-06-16,2013-06-22,3,Halep S.,Flipkens K.,45.0,20.0,6-4,6-2,,Completed
Wimbledon,2013-06-24,2013-07-06,3,Arruabarrena-Vecino L.,Tsurenko L.,80.0,69.0,1-6,3-6,,Completed
Wimbledon,2013-06-24,2013-07-06,3,Pennetta F.,Baltacha E.,166.0,167.0,6-4,6-1,,Completed
Wimbledon,2013-06-24,2013-07-06,3,Cornet A.,King V.,31.0,113.0,4-6,6-3,6-1,Completed
