Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
French Open,2015-05-24,2015-06-06,3,Pliskova Ka.,Zhang S.,12.0,122.0,7-6,6-4,,Completed
French Open,2015-05-24,2015-06-06,3,Williams V.,Stephens S.,15.0,40.0,6-7,1-6,,Completed
French Open,2015-05-24,2015-06-06,3,Bertens K.,Kuznetsova S.,84.0,18.0,1-6,6-4,2-6,Completed
French Open,2015-05-24,2015-06-06,3,Kvitova P.,Erakovic M.,4.0,80.0,6-4,3-6,6-4,Completed
French Open,2015-05-24,2015-06-06,3,Smitkova T.,Townsend T.,65.0,130.0,6-3,6-4,,Completed
French Open,2015-05-24,2015-06-06,3,Goerges J.,Vandeweghe C.,72.0,33.0,6-2,5-7,6-1,Completed
French Open,2015-05-24,2015-06-06,3,Diyas Z.,Pfizenmaier D.,32.0,145.0,6-4,6-1,,Completed
French Open,2015-05-24,2015-06-06,3,Wozniacki C.,Knapp K.,5.0,42.0,6-3,6-0,,Completed
French Open,2015-05-24,2015-06-06,3,Parmentier P.,Soler Espinosa S.,95.0,97.0,4-6,3-6,,Completed
French Open,2015-05-24,2015-06-06,3,Schmiedlova A.,Van Uytvanck A.,52.0,93.0,6-7,6-7,,Completed
French Open,2015-05-24,2015-06-06,3,Bacsinszky T.,Arruabarrena L.,24.0,79.0,6-3,6-4,,Completed
French Open,2015-05-24,2015-06-06,3,Schiavone F.,Wang Q.,92.0,107.0,3-6,6-3,6-4,Completed
French Open,2015-05-24,2015-06-06,3,Petkovic A.,Rogers S.,10.0,74.0,6-2,6-1,,Completed
French Open,2015-05-24,2015-06-06,3,Jankovic J.,Karatantcheva S.,25.0,106.0,3-6,4-6,,Completed
French Open,2015-05-24,2015-06-06,3,Mladenovic K.,Bouchard E.,44.0,6.0,6-4,6-4,,Completed
French Open,2015-05-24,2015-06-06,3,Keys M.,Lepchenko V.,16.0,34.0,7-6,6-3,,Completed
French Open,2015-05-24,2015-06-06,3,Falconi I.,Arcangioli M.,85.0,276.0,6-2,6-0,,Completed
French Open,2015-05-24,2015-06-06,3,Glatch A.,Friedsam A.L.,187.0,105.0,2-6,6-4,4-6,Completed
French Open,2015-05-24,2015-06-06,3,Koukalova K.,Kovinic D.,77.0,89.0,3-6,6-7,,Completed
French Open,2015-05-24,2015-06-06,3,Hlavackova A.,Williams S.,190.0,1.0,2-6,3-6,,Completed
French Open,2015-05-24,2015-06-06,3,Mchale C.,Dominguez Lino L.,66.0,114.0,6-3,6-7,4-6,Completed
French Open,2015-05-24,2015-06-06,3,Bencic B.,Hantuchova D.,35.0,59.0,6-3,6-3,,Completed
French Open,2015-05-24,2015-06-06,3,Beck A.,Kania P.,83.0,160.0,6-2,6-2,,Completed
French Open,2015-05-24,2015-06-06,3,Diatchenko V.,Sharapova M.,91.0,2.0,3-6,1-6,,Completed
French Open,2015-05-24,2015-06-06,3,Gavrilova D.,Lisicki S.,46.0,19.0,1-6,,,Gavrilova D. Retired
French Open,2015-05-24,2015-06-06,3,Stosur S.,Hesse A.,22.0,272.0,6-0,6-1,,Completed
French Open,2015-05-24,2015-06-06,3,Nara K.,Safarova L.,55.0,13.0,2-6,0-6,,Completed
French Open,2015-05-24,2015-06-06,3,Dulgheru A.,Cornet A.,51.0,29.0,2-6,5-7,,Completed
French Open,2015-05-24,2015-06-06,3,Lucic M.,Halep S.,70.0,3.0,7-5,6-1,,Completed
French Open,2015-05-24,2015-06-06,3,Jovanovski B.,Vekic D.,60.0,165.0,4-6,3-6,,Completed
French Open,2015-05-24,2015-06-06,3,Svitolina E.,Putintseva Y.,21.0,99.0,1-6,7-5,9-7,Completed
French Open,2015-05-24,2015-06-06,3,Hercog P.,Vesnina E.,75.0,82.0,6-2,1-6,3-6,Completed
French Open,2015-05-24,2015-06-06,3,Kerber A.,Tomljanovic A.,11.0,58.0,6-3,6-2,,Completed
French Open,2015-05-24,2015-06-06,3,Muguruza G.,Giorgi C.,20.0,37.0,6-1,6-4,,Completed
French Open,2015-05-24,2015-06-06,3,Pereira T.,Makarova E.,76.0,9.0,2-6,7-5,3-6,Completed
French Open,2015-05-24,2015-06-06,3,Razzano V.,Suarez Navarro C.,182.0,8.0,3-6,0-1,,Razzano V. Retired
French Open,2015-05-24,2015-06-06,3,Rybarikova M.,Pennetta F.,57.0,28.0,2-6,0-6,,Completed
French Open,2015-05-24,2015-06-06,3,Doi M.,Ivanovic A.,103.0,7.0,6-3,3-6,4-6,Completed
French Open,2015-05-24,2015-06-06,3,Wozniacki C.,Goerges J.,5.0,72.0,4-6,6-7,,Completed
French Open,2015-05-24,2015-06-06,3,Falconi I.,Karatantcheva S.,85.0,106.0,3-6,6-1,6-2,Completed
French Open,2015-05-24,2015-06-06,3,Kvitova P.,Soler Espinosa S.,4.0,97.0,6-7,6-4,6-2,Completed
French Open,2015-05-24,2015-06-06,3,Petkovic A.,Dominguez Lino L.,10.0,114.0,4-6,6-4,6-4,Completed
French Open,2015-05-24,2015-06-06,3,Kuznetsova S.,Schiavone F.,18.0,92.0,7-6,5-7,8-10,Completed
French Open,2015-05-24,2015-06-06,3,Witthoeft C.,Errani S.,56.0,17.0,3-6,6-4,2-6,Completed
French Open,2015-05-24,2015-06-06,3,Begu I.,Konjuh A.,30.0,94.0,6-2,6-0,,Completed
French Open,2015-05-24,2015-06-06,3,Mitu A.,Pliskova Ka.,100.0,12.0,2-6,7-6,6-4,Completed
French Open,2015-05-24,2015-06-06,3,Friedsam A.L.,Williams S.,105.0,1.0,7-5,3-6,3-6,Completed
French Open,2015-05-24,2015-06-06,3,Azarenka V.,Hradecka L.,27.0,61.0,6-2,6-3,,Completed
French Open,2015-05-24,2015-06-06,3,Pironkova T.,Allertova D.,49.0,88.0,6-3,7-6,,Completed
French Open,2015-05-24,2015-06-06,3,Bencic B.,Keys M.,35.0,16.0,0-6,3-6,,Completed
French Open,2015-05-24,2015-06-06,3,Bacsinszky T.,Smitkova T.,24.0,65.0,6-2,6-0,,Completed
French Open,2015-05-24,2015-06-06,3,Watson H.,Stephens S.,45.0,40.0,2-6,4-6,,Completed
French Open,2015-05-24,2015-06-06,3,Mladenovic K.,Kovinic D.,44.0,89.0,6-3,7-5,,Completed
French Open,2015-05-24,2015-06-06,3,Van Uytvanck A.,Diyas Z.,93.0,32.0,0-6,6-1,6-4,Completed
French Open,2015-05-24,2015-06-06,3,Svitolina E.,Beck A.,21.0,83.0,6-3,2-6,6-4,Completed
French Open,2015-05-24,2015-06-06,3,Lucic M.,Cornet A.,70.0,29.0,6-4,3-6,5-7,Completed
French Open,2015-05-24,2015-06-06,3,Ivanovic A.,Vekic D.,7.0,165.0,6-0,6-3,,Completed
French Open,2015-05-24,2015-06-06,3,Safarova L.,Lisicki S.,13.0,19.0,6-3,7-6,,Completed
French Open,2015-05-24,2015-06-06,3,Makarova E.,Vesnina E.,9.0,82.0,6-2,6-4,,Completed
French Open,2015-05-24,2015-06-06,3,Kerber A.,Muguruza G.,11.0,20.0,6-4,2-6,2-6,Completed
French Open,2015-05-24,2015-06-06,3,Stosur S.,Sharapova M.,22.0,2.0,3-6,4-6,,Completed
French Open,2015-05-24,2015-06-06,3,Pennetta F.,Suarez Navarro C.,28.0,8.0,6-3,6-4,,Completed
French Open,2015-05-24,2015-06-06,3,Kvitova P.,Begu I.,4.0,30.0,6-3,6-2,,Completed
French Open,2015-05-24,2015-06-06,3,Mitu A.,Schiavone F.,100.0,92.0,7-5,6-4,,Completed
French Open,2015-05-24,2015-06-06,3,Petkovic A.,Errani S.,10.0,17.0,3-6,3-6,,Completed
French Open,2015-05-24,2015-06-06,3,Keys M.,Bacsinszky T.,16.0,24.0,4-6,2-6,,Completed
French Open,2015-05-24,2015-06-06,3,Mladenovic K.,Van Uytvanck A.,44.0,93.0,4-6,1-6,,Completed
French Open,2015-05-24,2015-06-06,3,Falconi I.,Goerges J.,85.0,72.0,4-6,1-6,,Completed
French Open,2015-05-24,2015-06-06,3,Stephens S.,Pironkova T.,40.0,49.0,6-4,6-1,,Completed
French Open,2015-05-24,2015-06-06,3,Azarenka V.,Williams S.,27.0,1.0,6-3,4-6,2-6,Completed
French Open,2015-05-24,2015-06-06,3,Makarova E.,Ivanovic A.,9.0,7.0,5-7,6-3,1-6,Completed
French Open,2015-05-24,2015-06-06,3,Cornet A.,Svitolina E.,29.0,21.0,2-6,6-7,,Completed
French Open,2015-05-24,2015-06-06,3,Pennetta F.,Muguruza G.,28.0,20.0,3-6,4-6,,Completed
French Open,2015-05-24,2015-06-06,3,Sharapova M.,Safarova L.,2.0,13.0,6-7,4-6,,Completed
French Open,2015-05-24,2015-06-06,3,Stephens S.,Williams S.,40.0,1.0,6-1,5-7,3-6,Completed
French Open,2015-05-24,2015-06-06,3,Goerges J.,Errani S.,72.0,17.0,2-6,2-6,,Completed
French Open,2015-05-24,2015-06-06,3,Mitu A.,Van Uytvanck A.,100.0,93.0,1-6,3-6,,Completed
French Open,2015-05-24,2015-06-06,3,Bacsinszky T.,Kvitova P.,24.0,4.0,2-6,6-0,6-3,Completed
French Open,2015-05-24,2015-06-06,3,Svitolina E.,Ivanovic A.,21.0,7.0,3-6,2-6,,Completed
French Open,2015-05-24,2015-06-06,3,Safarova L.,Muguruza G.,13.0,20.0,7-6,6-3,,Completed
French Open,2015-05-24,2015-06-06,3,Bacsinszky T.,Van Uytvanck A.,24.0,93.0,6-4,7-5,,Completed
French Open,2015-05-24,2015-06-06,3,Errani S.,Williams S.,17.0,1.0,1-6,3-6,,Completed
French Open,2015-05-24,2015-06-06,3,Ivanovic A.,Safarova L.,7.0,13.0,5-7,5-7,,Completed
French Open,2015-05-24,2015-06-06,3,Williams S.,Bacsinszky T.,1.0,24.0,4-6,6-3,6-0,Completed
French Open,2015-05-24,2015-06-06,3,Williams S.,Safarova L.,1.0,13.0,6-3,6-7,6-2,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Falconi I.,Giorgi C.,71.0,35.0,5-7,2-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Mitu A.,Vandeweghe C.,68.0,34.0,6-7,1-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Nara K.,Flipkens K.,57.0,78.0,1-6,7-6,6-4,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Erakovic M.,Witthoeft C.,94.0,53.0,6-4,7-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Krajicek M.,Dodin O.,403.0,133.0,7-5,6-4,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Babos T.,Mladenovic K.,91.0,43.0,6-7,6-4,2-6,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Rodina E.,Van Uytvanck A.,99.0,46.0,5-7,3-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Tsurenko L.,Hlavackova A.,66.0,168.0,2-6,6-2,3-6,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Pavlyuchenkova A.,Sanchez M.,40.0,182.0,6-2,7-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Siniakova K.,Maria T.,73.0,80.0,4-6,2-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Bouchard E.,Shvedova Y.,11.0,76.0,4-6,6-1,4-6,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Koukalova K.,Larsson J.,85.0,70.0,6-4,6-1,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Bencic B.,Pegula J.,33.0,321.0,6-2,7-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Beck A.,Radwanska U.,69.0,106.0,6-2,6-4,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Bertens K.,Zhang S.,132.0,121.0,7-6,6-1,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Jankovic J.,Smitkova T.,30.0,62.0,7-5,6-4,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Nara K.,Mladenovic K.,57.0,43.0,7-6,3-6,3-6,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Vandeweghe C.,Maria T.,34.0,80.0,7-5,6-4,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Giorgi C.,Krajicek M.,35.0,403.0,6-7,6-2,6-4,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Erakovic M.,Shvedova Y.,94.0,76.0,4-6,4-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Van Uytvanck A.,Bencic B.,46.0,33.0,3-6,2-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Bertens K.,Pavlyuchenkova A.,132.0,40.0,6-2,6-2,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Koukalova K.,Beck A.,85.0,69.0,4-6,4-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Jankovic J.,Hlavackova A.,30.0,168.0,6-1,6-4,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Giorgi C.,Shvedova Y.,35.0,76.0,4-6,6-3,7-6,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Bertens K.,Vandeweghe C.,132.0,34.0,6-4,6-1,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Bencic B.,Mladenovic K.,33.0,43.0,7-6,6-7,7-5,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Jankovic J.,Beck A.,30.0,69.0,6-4,6-1,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Jankovic J.,Bencic B.,30.0,33.0,3-6,3-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Bertens K.,Giorgi C.,132.0,35.0,2-6,4-6,,Completed
Topshelf Open,2015-06-08,2015-06-14,3,Giorgi C.,Bencic B.,35.0,33.0,7-5,6-3,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Wickmayer Y.,Knapp K.,92.0,41.0,6-4,6-2,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Tomljanovic A.,Davis L.,79.0,63.0,6-4,6-7,5-7,Completed
Aegon Open,2015-06-08,2015-06-15,3,Rogers S.,Konjuh A.,82.0,87.0,0-6,3-6,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Voegele S.,Lucic M.,103.0,58.0,0-6,6-4,3-6,Completed
Aegon Open,2015-06-08,2015-06-15,3,Gibbs N.,Jovanovski B.,100.0,54.0,1-6,6-3,4-6,Completed
Aegon Open,2015-06-08,2015-06-15,3,Zheng S.,Riske A.,65.0,48.0,3-6,4-6,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Puig M.,Hradecka L.,89.0,55.0,7-6,7-6,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Linette M.,Hantuchova D.,102.0,72.0,6-2,4-6,7-6,Completed
Aegon Open,2015-06-08,2015-06-15,3,Wang Q.,Vickery S.,109.0,129.0,6-7,5-7,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Karatantcheva S.,Dellacqua C.,95.0,50.0,5-7,3-6,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Mchale C.,Gajdosova J.,67.0,52.0,6-4,6-3,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Diyas Z.,Schiavone F.,32.0,75.0,7-6,7-6,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Dunne K.,Govortsova O.,300.0,127.0,1-6,2-6,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Niculescu M.,Lepchenko V.,61.0,37.0,4-6,6-3,6-1,Completed
Aegon Open,2015-06-08,2015-06-15,3,Konta J.,Rybarikova M.,147.0,59.0,6-3,6-3,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Radwanska A.,Kudryavtseva A.,13.0,118.0,6-0,6-3,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Riske A.,Lucic M.,48.0,58.0,6-3,6-4,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Davis L.,Linette M.,63.0,102.0,5-7,7-6,6-2,Completed
Aegon Open,2015-06-08,2015-06-15,3,Niculescu M.,Govortsova O.,61.0,127.0,2-6,7-5,7-5,Completed
Aegon Open,2015-06-08,2015-06-15,3,Wickmayer Y.,Jovanovski B.,92.0,54.0,6-0,6-4,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Puig M.,Konta J.,89.0,147.0,6-4,4-6,6-7,Completed
Aegon Open,2015-06-08,2015-06-15,3,Mchale C.,Radwanska A.,67.0,13.0,3-6,1-6,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Konjuh A.,Dellacqua C.,87.0,50.0,6-4,6-2,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Vickery S.,Diyas Z.,129.0,32.0,4-6,7-6,6-1,Completed
Aegon Open,2015-06-08,2015-06-15,3,Konta J.,Niculescu M.,147.0,61.0,2-6,6-2,2-6,Completed
Aegon Open,2015-06-08,2015-06-15,3,Radwanska A.,Davis L.,13.0,63.0,6-2,6-2,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Riske A.,Wickmayer Y.,48.0,92.0,6-2,2-0,,Wickmayer Y. Retired
Aegon Open,2015-06-08,2015-06-15,3,Vickery S.,Konjuh A.,129.0,87.0,2-6,2-6,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Niculescu M.,Radwanska A.,61.0,13.0,5-7,6-4,6-0,Completed
Aegon Open,2015-06-08,2015-06-15,3,Konjuh A.,Riske A.,87.0,48.0,6-4,6-3,,Completed
Aegon Open,2015-06-08,2015-06-15,3,Niculescu M.,Konjuh A.,61.0,87.0,6-1,4-6,2-6,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Dellacqua C.,Davis L.,50.0,63.0,6-4,6-1,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Tsurenko L.,Hradecka L.,66.0,55.0,4-6,3-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Cornet A.,Mchale C.,25.0,67.0,6-4,2-6,2-6,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Koukalova K.,Vandeweghe C.,85.0,34.0,7-5,6-3,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Broady N.,Tomljanovic A.,224.0,79.0,6-3,6-4,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Nara K.,Siniakova K.,57.0,73.0,3-6,6-7,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Muguruza G.,Rybarikova M.,21.0,59.0,3-6,1-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Schmiedlova A.,Jovanovski B.,64.0,54.0,6-2,6-3,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Konta J.,Gajdosova J.,147.0,52.0,6-1,6-3,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Pironkova T.,Swan K.,47.0,891.0,6-2,6-2,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Zheng S.,Larcherde Brito M.,65.0,139.0,3-6,2-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Diyas Z.,Bondarenko K.,32.0,117.0,7-6,7-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Garcia C.,Maria T.,31.0,80.0,6-2,2-6,7-6,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Jankovic J.,Smitkova T.,30.0,62.0,6-4,6-4,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Lepchenko V.,Azarenka V.,37.0,26.0,6-7,4-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Knapp K.,Kuznetsova S.,41.0,28.0,6-7,7-5,2-6,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Watson H.,Krunic A.,45.0,88.0,6-7,4-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Puig M.,Doi M.,89.0,96.0,4-6,1-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Vinci R.,Babos T.,36.0,91.0,2-6,7-6,6-7,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Riske A.,Mladenovic K.,48.0,43.0,3-6,6-7,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Erakovic M.,Cetkovska P.,94.0,143.0,6-4,6-2,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Strycova B.,Niculescu M.,22.0,61.0,6-2,3-6,6-2,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Lucic M.,Bencic B.,58.0,33.0,5-7,3-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Hantuchova D.,Begu I.,72.0,29.0,4-6,7-6,6-4,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Broady N.,Halep S.,224.0,3.0,4-6,2-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Petkovic A.,Siniakova K.,14.0,73.0,6-4,1-6,6-7,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Doi M.,Mchale C.,96.0,67.0,3-6,4-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Dellacqua C.,Jankovic J.,50.0,30.0,6-7,3-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Koukalova K.,Garcia C.,85.0,31.0,6-3,6-0,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Ivanovic A.,Larcherde Brito M.,6.0,139.0,4-6,6-3,6-7,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Rybarikova M.,Schmiedlova A.,59.0,64.0,7-6,6-1,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Babos T.,Suarez Navarro C.,91.0,9.0,2-6,6-3,4-6,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Hradecka L.,Strycova B.,55.0,22.0,3-6,4-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Kerber A.,Pironkova T.,10.0,47.0,6-4,2-6,6-4,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Bouchard E.,Mladenovic K.,11.0,43.0,3-6,6-4,0-6,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Hantuchova D.,Erakovic M.,72.0,94.0,7-6,6-4,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Krunic A.,Kuznetsova S.,88.0,28.0,2-6,1-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Bencic B.,Lisicki S.,33.0,19.0,1-6,6-7,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Azarenka V.,Diyas Z.,26.0,32.0,,,,Azarenka V. Retired
AEGON Classic ,2015-06-15,2015-06-21,3,Konta J.,Pliskova Ka.,147.0,12.0,6-3,3-6,4-6,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Siniakova K.,Mchale C.,73.0,67.0,6-4,6-0,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Suarez Navarro C.,Kuznetsova S.,9.0,28.0,6-3,6-4,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Koukalova K.,Halep S.,85.0,3.0,1-6,3-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Mladenovic K.,Strycova B.,43.0,22.0,7-6,6-2,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Jankovic J.,Kerber A.,30.0,10.0,4-6,2-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Diyas Z.,Pliskova Ka.,32.0,12.0,2-6,2-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Rybarikova M.,Lisicki S.,59.0,19.0,6-7,4-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Hantuchova D.,Larcherde Brito M.,72.0,139.0,6-4,7-5,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Suarez Navarro C.,Pliskova Ka.,9.0,12.0,2-6,2-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Halep S.,Mladenovic K.,3.0,43.0,6-2,0-6,6-7,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Siniakova K.,Kerber A.,73.0,10.0,2-6,4-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Hantuchova D.,Lisicki S.,72.0,19.0,6-7,2-6,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Mladenovic K.,Pliskova Ka.,43.0,12.0,2-6,6-7,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Kerber A.,Lisicki S.,10.0,19.0,6-3,6-3,,Completed
AEGON Classic ,2015-06-15,2015-06-21,3,Kerber A.,Pliskova Ka.,10.0,12.0,6-7,6-3,7-6,Completed
AEGON International,2015-06-21,2015-06-27,3,Vinci R.,Garcia C.,35.0,33.0,2-6,2-6,,Completed
AEGON International,2015-06-21,2015-06-27,3,Barthel M.,Bencic B.,47.0,31.0,4-6,6-7,,Completed
AEGON International,2015-06-21,2015-06-27,3,Riske A.,Cornet A.,42.0,25.0,6-0,6-3,,Completed
AEGON International,2015-06-21,2015-06-27,3,Vandeweghe C.,Larsson J.,48.0,72.0,6-7,6-1,6-1,Completed
AEGON International,2015-06-21,2015-06-27,3,Broady N.,Stephens S.,197.0,43.0,6-3,3-6,6-7,Completed
AEGON International,2015-06-21,2015-06-27,3,Dellacqua C.,Schmiedlova A.,62.0,61.0,6-2,6-4,,Completed
AEGON International,2015-06-21,2015-06-27,3,Konta J.,Diyas Z.,146.0,34.0,6-3,6-2,,Completed
AEGON International,2015-06-21,2015-06-27,3,Cibulkova D.,Dart H.,49.0,358.0,6-1,6-3,,Completed
AEGON International,2015-06-21,2015-06-27,3,Rybarikova M.,Kuznetsova S.,66.0,27.0,6-7,4-6,,Completed
AEGON International,2015-06-21,2015-06-27,3,Hercog P.,Brengle M.,81.0,36.0,7-5,6-4,,Completed
AEGON International,2015-06-21,2015-06-27,3,Dulgheru A.,Falconi I.,59.0,73.0,1-6,1-6,,Completed
AEGON International,2015-06-21,2015-06-27,3,Begu I.,Strycova B.,30.0,28.0,4-6,2-6,,Completed
AEGON International,2015-06-21,2015-06-27,3,Lepchenko V.,Watson H.,38.0,64.0,6-7,2-6,,Completed
AEGON International,2015-06-21,2015-06-27,3,Pironkova T.,Erakovic M.,44.0,86.0,6-2,6-2,,Completed
AEGON International,2015-06-21,2015-06-27,3,Gajdosova J.,Davis L.,58.0,79.0,2-6,6-2,6-1,Completed
AEGON International,2015-06-21,2015-06-27,3,Giorgi C.,Mchale C.,32.0,63.0,6-2,6-3,,Completed
AEGON International,2015-06-21,2015-06-27,3,Garcia C.,Petkovic A.,33.0,14.0,2-6,4-6,,Completed
AEGON International,2015-06-21,2015-06-27,3,Makarova E.,Konta J.,8.0,146.0,2-6,4-6,,Completed
AEGON International,2015-06-21,2015-06-27,3,Pliskova Ka.,Dellacqua C.,11.0,62.0,6-4,7-5,,Completed
AEGON International,2015-06-21,2015-06-27,3,Bouchard E.,Riske A.,12.0,42.0,7-6,6-3,,Completed
AEGON International,2015-06-21,2015-06-27,3,Stephens S.,Suarez Navarro C.,43.0,9.0,6-1,7-5,,Completed
AEGON International,2015-06-21,2015-06-27,3,Hercog P.,Muguruza G.,81.0,20.0,7-5,3-6,0-6,Completed
AEGON International,2015-06-21,2015-06-27,3,Pironkova T.,Stosur S.,44.0,22.0,7-5,7-6,,Completed
AEGON International,2015-06-21,2015-06-27,3,Radwanska A.,Falconi I.,13.0,73.0,6-0,6-2,,Completed
AEGON International,2015-06-21,2015-06-27,3,Keys M.,Bencic B.,21.0,31.0,2-6,2-6,,Completed
AEGON International,2015-06-21,2015-06-27,3,Strycova B.,Errani S.,28.0,19.0,2-6,7-6,6-7,Completed
AEGON International,2015-06-21,2015-06-27,3,Safarova L.,Cibulkova D.,6.0,49.0,6-7,4-6,,Completed
AEGON International,2015-06-21,2015-06-27,3,Wozniacki C.,Gajdosova J.,5.0,58.0,7-6,6-2,,Completed
AEGON International,2015-06-21,2015-06-27,3,Vandeweghe C.,Niculescu M.,48.0,46.0,7-5,2-6,6-1,Completed
