Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
BNP Paribas Open,2011-03-09,2011-03-20,3,Oudin M.,Wickmayer Y.,84.0,25.0,4-6,3-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Groth J.,Errani S.,30.0,40.0,5-7,6-4,2-6,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Ondraskova Z.,Schiavone F.,87.0,5.0,2-6,0-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Kudryavtseva A.,Clijsters K.,71.0,2.0,2-6,0-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Mirza S.,Cibulkova D.,107.0,27.0,3-6,3-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Bammer S.,Goerges J.,105.0,35.0,1-6,3-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Mattek-Sands B.,Peer S.,43.0,12.0,6-4,6-7,3-6,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Safarova L.,Petkovic A.,32.0,23.0,6-7,5-7,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Kanepi K.,Dulko G.,16.0,47.0,3-6,6-2,6-2,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Ivanovic A.,Date-Krumm K.,21.0,56.0,6-4,6-2,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Rezai A.,Zhang S.,22.0,76.0,7-6,6-0,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Safina D.,Hantuchova D.,108.0,31.0,7-6,6-4,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Baltacha E.,Pennetta F.,74.0,15.0,4-6,6-3,4-6,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Zakopalova K.,Radwanska U.,34.0,172.0,3-6,7-5,2-6,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Kleybanova A.,Szavay A.,24.0,44.0,6-3,7-5,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Pous-Tio L.,Stosur S.,88.0,4.0,2-6,2-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Radwanska A.,Benesova I.,10.0,48.0,7-6,6-4,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Hradecka L.,Dulgheru A.,86.0,28.0,4-6,6-4,6-4,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Halep S.,Martinez-Sanchez M.J.,64.0,29.0,5-7,0-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Makarova E.,Azarenka V.,41.0,9.0,4-6,3-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Kirilenko M.,Chakvetadze A.,26.0,49.0,6-2,1-3,,Chakvetadze A. Retired
BNP Paribas Open,2011-03-09,2011-03-20,3,Peng S.,Li N.,36.0,7.0,4-6,6-3,6-3,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Stephens S.,Wozniacki C.,182.0,1.0,3-6,2-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Arvidsson S.,Petrova N.,82.0,20.0,4-6,6-7,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Sharapova M.,Medina Garrigues A.,18.0,77.0,7-5,6-7,6-1,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Mchale C.,Kuznetsova S.,112.0,13.0,7-6,7-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Schiavone F.,Cornet A.,5.0,70.0,6-2,6-3,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Bartoli M.,Petkovic A.,17.0,23.0,6-4,6-2,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Ivanovic A.,Zahlavova Strycova B.,21.0,57.0,6-2,6-2,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Errani S.,Clijsters K.,40.0,2.0,3-6,6-2,4-6,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Kanepi K.,Wickmayer Y.,16.0,25.0,6-3,4-6,1-6,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Jankovic J.,Goerges J.,6.0,35.0,6-2,6-4,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Pavlyuchenkova A.,Peer S.,19.0,12.0,6-2,3-6,5-7,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Zvonareva V.,Cibulkova D.,3.0,27.0,6-4,6-7,4-6,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Wozniacki C.,Martinez-Sanchez M.J.,1.0,29.0,6-1,6-3,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Radwanska A.,Kirilenko M.,10.0,26.0,6-0,2-6,7-5,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Pennetta F.,Kleybanova A.,15.0,24.0,3-6,4-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Azarenka V.,Radwanska U.,9.0,172.0,7-6,6-3,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Sharapova M.,Rezai A.,18.0,22.0,6-2,6-2,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Mchale C.,Petrova N.,112.0,20.0,6-3,4-6,2-6,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Safina D.,Stosur S.,108.0,4.0,7-6,6-4,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Peng S.,Hradecka L.,36.0,86.0,6-3,4-6,7-5,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Jankovic J.,Ivanovic A.,6.0,21.0,4-6,2-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Radwanska A.,Azarenka V.,10.0,9.0,6-4,3-6,6-7,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Clijsters K.,Bartoli M.,2.0,17.0,6-3,1-3,,Clijsters K. Retired
BNP Paribas Open,2011-03-09,2011-03-20,3,Peer S.,Schiavone F.,12.0,5.0,6-4,3-6,7-6,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Cibulkova D.,Wickmayer Y.,27.0,25.0,5-7,5-7,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Wozniacki C.,Kleybanova A.,1.0,24.0,2-6,6-3,6-1,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Peng S.,Petrova N.,36.0,20.0,6-4,5-7,6-3,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Sharapova M.,Safina D.,18.0,108.0,6-2,6-0,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Bartoli M.,Ivanovic A.,17.0,21.0,6-4,7-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Peer S.,Wickmayer Y.,12.0,25.0,3-6,3-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Azarenka V.,Wozniacki C.,9.0,1.0,0-3,,,Azarenka V. Retired
BNP Paribas Open,2011-03-09,2011-03-20,3,Peng S.,Sharapova M.,36.0,18.0,2-6,7-5,3-6,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Wickmayer Y.,Bartoli M.,25.0,17.0,1-6,3-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Sharapova M.,Wozniacki C.,18.0,1.0,1-6,2-6,,Completed
BNP Paribas Open,2011-03-09,2011-03-20,3,Wozniacki C.,Bartoli M.,1.0,17.0,6-1,2-6,6-3,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Cirstea S.,Zheng J.,97.0,59.0,3-6,7-6,3-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Jovanovski B.,Niculescu M.,52.0,63.0,1-6,6-7,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Baltacha E.,Bammer S.,85.0,103.0,3-6,7-6,7-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Goerges J.,Oudin M.,35.0,75.0,5-7,3-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Barrois K.,Martic P.,80.0,106.0,5-7,2-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Benesova I.,Vinci R.,46.0,37.0,7-5,6-4,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Schnyder P.,Keys M.,41.0,421.0,3-6,6-1,7-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Halep S.,Radwanska U.,66.0,146.0,6-3,6-2,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Morita A.,Watson H.,57.0,123.0,7-5,6-2,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Lisicki S.,Czink M.,217.0,469.0,6-3,5-7,6-4,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Rodionova An.,Larsson J.,72.0,78.0,4-6,6-7,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Makarova E.,Dushevina V.,39.0,53.0,6-2,6-2,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Scheepers C.,Hercog P.,81.0,61.0,5-7,7-5,6-2,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Mattek-Sands B.,Arvidsson S.,43.0,74.0,6-1,6-4,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Peng S.,Arn G.,32.0,51.0,6-1,6-2,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Shvedova Y.,Errani S.,42.0,40.0,6-3,5-7,7-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Lepchenko V.,Vandeweghe C.,82.0,90.0,6-2,6-3,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Tomljanovic A.,Hampton J.,173.0,127.0,6-3,5-7,0-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Dulko G.,Vesnina E.,47.0,56.0,1-6,3-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Date-Krumm K.,Ondraskova Z.,54.0,83.0,6-4,6-3,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Pervak K.,Medina Garrigues A.,88.0,73.0,1-6,2-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Zhang S.,Szavay A.,77.0,44.0,6-2,3-6,2-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Cornet A.,Razzano V.,65.0,101.0,3-6,1-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Dominguez Lino L.,Rus A.,49.0,104.0,6-4,6-7,6-4,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Tatishvili A.,Govortsova O.,125.0,87.0,6-3,5-7,6-3,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Parra Santonja A.,Mirza S.,62.0,99.0,2-6,4-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Yakimova A.,Kudryavtseva A.,94.0,68.0,6-3,6-1,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Kerber A.,Gallovits E.,60.0,105.0,6-4,6-4,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Bacsinszky T.,Manasieva V.,45.0,115.0,6-3,6-2,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Zahlavova Strycova B.,Stephens S.,50.0,192.0,6-4,6-2,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Dokic J.,Safina D.,64.0,91.0,4-6,4-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Hradecka L.,Chan Y.J.,71.0,134.0,7-5,7-5,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Baltacha E.,Zakopalova K.,85.0,36.0,6-7,3-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Halep S.,Kuznetsova S.,66.0,15.0,0-6,4-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Hantuchova D.,Oudin M.,30.0,75.0,6-1,6-3,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Medina Garrigues A.,Peer S.,73.0,11.0,6-2,6-2,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Petkovic A.,Hampton J.,23.0,127.0,6-2,7-5,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Schnyder P.,Safarova L.,41.0,31.0,2-6,4-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Dulgheru A.,Scheepers C.,28.0,81.0,6-3,6-2,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Zheng J.,Stosur S.,59.0,5.0,2-6,1-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Niculescu M.,Jankovic J.,63.0,7.0,3-6,1-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Wozniacki C.,Mattek-Sands B.,1.0,43.0,6-2,7-5,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Benesova I.,Pennetta F.,46.0,17.0,6-3,6-0,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Petrova N.,Lisicki S.,22.0,217.0,6-4,3-6,1-3,Petrova N. Retired
Sony Ericsson Open,2011-03-22,2011-04-02,3,Vesnina E.,Wickmayer Y.,56.0,20.0,6-2,5-7,6-4,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Li N.,Larsson J.,6.0,78.0,5-7,7-6,6-7,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Rezai A.,Peng S.,24.0,32.0,0-6,4-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Martic P.,Sharapova M.,106.0,13.0,3-6,2-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Lepchenko V.,Kvitova P.,82.0,18.0,1-6,2-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Cibulkova D.,Bacsinszky T.,25.0,45.0,6-1,5-7,7-5,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Groth J.,Shvedova Y.,29.0,42.0,6-4,3-1,,Shvedova Y. Retired
Sony Ericsson Open,2011-03-22,2011-04-02,3,Zahlavova Strycova B.,Radwanska A.,50.0,14.0,1-6,0-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Kleybanova A.,Makarova E.,26.0,39.0,5-7,3-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Mirza S.,Kirilenko M.,99.0,27.0,7-5,3-6,0-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Clijsters K.,Yakimova A.,2.0,94.0,6-1,6-1,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Kanepi K.,Razzano V.,16.0,101.0,3-6,6-7,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Pironkova T.,Dominguez Lino L.,34.0,49.0,7-5,3-6,4-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Tatishvili A.,Martinez-Sanchez M.J.,125.0,33.0,1-6,4-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Morita A.,Bartoli M.,57.0,10.0,3-6,6-2,1-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Safina D.,Zvonareva V.,91.0,3.0,6-3,3-6,2-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Schiavone F.,Kerber A.,4.0,60.0,6-4,6-4,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Szavay A.,Pavlyuchenkova A.,44.0,21.0,1-6,2-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Azarenka V.,Hradecka L.,8.0,71.0,7-5,4-6,6-0,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Date-Krumm K.,Ivanovic A.,54.0,19.0,2-6,0-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Peng S.,Kuznetsova S.,32.0,15.0,6-3,6-1,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Medina Garrigues A.,Vesnina E.,73.0,56.0,6-3,6-4,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Dulgheru A.,Larsson J.,28.0,78.0,6-2,6-1,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Zakopalova K.,Jankovic J.,36.0,7.0,5-7,1-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Stosur S.,Safarova L.,5.0,31.0,6-0,7-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Lisicki S.,Sharapova M.,217.0,13.0,2-6,0-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Petkovic A.,Benesova I.,23.0,46.0,6-0,6-3,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Hantuchova D.,Wozniacki C.,30.0,1.0,1-6,6-7,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Makarova E.,Bartoli M.,39.0,10.0,0-6,2-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Razzano V.,Ivanovic A.,101.0,19.0,6-2,2-6,0-3,Razzano V. Retired
Sony Ericsson Open,2011-03-22,2011-04-02,3,Radwanska A.,Kirilenko M.,14.0,27.0,7-6,6-3,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Schiavone F.,Dominguez Lino L.,4.0,49.0,6-4,7-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Clijsters K.,Martinez-Sanchez M.J.,2.0,33.0,6-4,4-6,6-3,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Groth J.,Zvonareva V.,29.0,3.0,6-7,2-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Pavlyuchenkova A.,Kvitova P.,21.0,18.0,6-4,6-7,6-0,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Cibulkova D.,Azarenka V.,25.0,8.0,6-3,3-6,4-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Stosur S.,Sharapova M.,5.0,13.0,4-6,1-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Dulgheru A.,Peng S.,28.0,32.0,6-3,6-4,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Petkovic A.,Wozniacki C.,23.0,1.0,7-5,3-6,6-3,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Medina Garrigues A.,Jankovic J.,73.0,7.0,1-6,3-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Bartoli M.,Zvonareva V.,10.0,3.0,6-2,3-6,2-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Schiavone F.,Radwanska A.,4.0,14.0,0-6,2-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Pavlyuchenkova A.,Azarenka V.,21.0,8.0,6-3,1-6,4-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Ivanovic A.,Clijsters K.,19.0,2.0,6-7,6-3,6-7,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Jankovic J.,Petkovic A.,7.0,23.0,6-2,2-6,4-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Sharapova M.,Dulgheru A.,13.0,28.0,3-6,7-6,7-6,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Radwanska A.,Zvonareva V.,14.0,3.0,5-7,3-6,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Azarenka V.,Clijsters K.,8.0,2.0,6-3,6-3,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Sharapova M.,Petkovic A.,13.0,23.0,3-6,6-0,6-2,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Azarenka V.,Zvonareva V.,8.0,3.0,6-0,6-3,,Completed
Sony Ericsson Open,2011-03-22,2011-04-02,3,Azarenka V.,Sharapova M.,8.0,13.0,6-1,6-4,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,King V.,Dushevina V.,109.0,51.0,6-4,7-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Martic P.,Rodina E.,114.0,76.0,4-6,1-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Govortsova O.,Goerges J.,86.0,35.0,5-7,4-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Morita A.,Lucic M.,53.0,96.0,6-2,6-4,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Arvidsson S.,Cornet A.,84.0,67.0,6-4,2-6,6-3,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Czink M.,Birnerova E.,706.0,133.0,5-7,6-2,2-6,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Watson H.,Mchale C.,122.0,97.0,7-5,3-6,6-7,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Rogers S.,Craybas J.,335.0,110.0,6-3,2-6,0-6,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Vesnina E.,Marino R.,56.0,58.0,6-7,6-2,6-3,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Falconi I.,Rybarikova M.,128.0,69.0,7-6,7-5,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Schnyder P.,Scheepers C.,40.0,80.0,4-6,4-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Mirza S.,Riske A.,90.0,118.0,2-6,6-3,6-3,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Mattek-Sands B.,Stevenson A.,41.0,265.0,6-2,6-1,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Puig M.,Zheng J.,381.0,52.0,6-3,6-7,5-7,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Ondraskova Z.,Rodionova An.,83.0,74.0,6-4,1-6,2-6,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Stephens S.,Peng S.,180.0,30.0,2-6,1-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Gallovits E.,Hampton J.,105.0,116.0,7-6,7-5,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Voracova R.,Lisicki S.,92.0,182.0,6-3,4-6,2-6,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Tatishvili A.,Dokic J.,115.0,64.0,7-5,2-6,6-4,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Hlavackova A.,Zahlavova Strycova B.,94.0,48.0,2-6,6-2,6-7,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Lepchenko V.,Kirilenko M.,78.0,28.0,4-6,0-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Hantuchova D.,Kudryavtseva A.,33.0,72.0,6-1,7-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Oudin M.,Paszek T.,75.0,93.0,1-6,5-7,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Mayr P.,Zhang S.,108.0,73.0,6-1,6-4,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Goerges J.,Birnerova E.,35.0,133.0,1-6,7-5,2-0,Birnerova E. Retired
Family Circle Cup,2011-04-04,2011-04-10,3,Scheepers C.,Craybas J.,80.0,110.0,6-3,6-2,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Morita A.,Peng S.,53.0,30.0,2-6,1-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Kleybanova A.,Mchale C.,26.0,97.0,1-6,0-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Wickmayer Y.,Zheng J.,23.0,52.0,6-4,6-0,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,King V.,Mirza S.,109.0,90.0,7-6,4-6,2-6,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Arvidsson S.,Peer S.,84.0,11.0,1-6,3-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Gallovits E.,Petrova N.,105.0,22.0,1-6,1-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Hantuchova D.,Rodina E.,33.0,76.0,6-0,6-1,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Wozniacki C.,Falconi I.,1.0,128.0,6-1,6-1,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Tatishvili A.,Kirilenko M.,115.0,28.0,5-7,7-5,6-3,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Mayr P.,Stosur S.,108.0,5.0,1-6,2-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Zahlavova Strycova B.,Rodionova An.,48.0,74.0,6-3,1-6,6-3,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Jankovic J.,Paszek T.,8.0,93.0,6-2,6-3,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Vesnina E.,Mattek-Sands B.,56.0,41.0,6-4,7-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Bartoli M.,Lisicki S.,12.0,182.0,2-6,3-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Goerges J.,Peer S.,35.0,11.0,6-2,6-3,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Tatishvili A.,Wickmayer Y.,115.0,23.0,4-6,5-7,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Peng S.,Petrova N.,30.0,22.0,6-3,5-7,6-2,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Wozniacki C.,Zahlavova Strycova B.,1.0,48.0,7-6,7-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Mchale C.,Hantuchova D.,97.0,33.0,7-6,6-1,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Vesnina E.,Stosur S.,56.0,5.0,6-4,6-1,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Mirza S.,Lisicki S.,90.0,182.0,6-4,6-4,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Jankovic J.,Scheepers C.,8.0,80.0,6-2,6-2,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Wozniacki C.,Wickmayer Y.,1.0,23.0,4-6,6-4,6-4,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Mirza S.,Peng S.,90.0,30.0,6-2,2-6,2-6,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Jankovic J.,Mchale C.,8.0,97.0,6-2,6-0,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Goerges J.,Vesnina E.,35.0,56.0,6-2,2-6,2-6,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Wozniacki C.,Jankovic J.,1.0,8.0,6-4,6-4,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Peng S.,Vesnina E.,30.0,56.0,6-7,3-6,,Completed
Family Circle Cup,2011-04-04,2011-04-10,3,Vesnina E.,Wozniacki C.,56.0,1.0,2-6,3-6,,Completed
Andalucia Tennis Experience,2011-04-04,2011-04-10,3,Yakimova A.,Zakopalova K.,98.0,34.0,6-1,5-7,3-6,Completed
Andalucia Tennis Experience,2011-04-04,2011-04-10,3,Dulgheru A.,Pivovarova A.,27.0,117.0,7-6,6-7,7-5,Completed
Andalucia Tennis Experience,2011-04-04,2011-04-10,3,Vinci R.,Zahlavova S.,37.0,104.0,5-7,3-6,,Completed
Andalucia Tennis Experience,2011-04-04,2011-04-10,3,Pous-Tio L.,Hercog P.,82.0,68.0,6-1,6-2,,Completed
Andalucia Tennis Experience,2011-04-04,2011-04-10,3,Errani S.,Cirstea S.,43.0,101.0,1-6,6-4,6-2,Completed
Andalucia Tennis Experience,2011-04-04,2011-04-10,3,Barrois K.,Flipkens K.,79.0,103.0,6-3,7-5,,Completed
Andalucia Tennis Experience,2011-04-04,2011-04-10,3,Pironkova T.,Torro Flor M.T.,36.0,286.0,6-2,6-2,,Completed
Andalucia Tennis Experience,2011-04-04,2011-04-10,3,Brianti A.,Begu I.,95.0,138.0,4-6,1-6,,Completed
