Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Monterrey Open,2010-03-01,2010-03-07,3,Kanepi K.,Hantuchova D.,95.0,24.0,1-6,3-6,,Completed
Monterrey Open,2010-03-01,2010-03-07,3,Zakopalova K.,Pavlyuchenkova A.,90.0,28.0,2-6,2-6,,Completed
Monterrey Open,2010-03-01,2010-03-07,3,Cibulkova D.,Szavay A.,29.0,31.0,3-6,6-3,6-3,Completed
Monterrey Open,2010-03-01,2010-03-07,3,King V.,Hantuchova D.,74.0,24.0,6-2,2-6,1-6,Completed
Monterrey Open,2010-03-01,2010-03-07,3,Cornet A.,Sevastova A.,84.0,72.0,6-2,5-7,1-6,Completed
Monterrey Open,2010-03-01,2010-03-07,3,Cibulkova D.,Hantuchova D.,29.0,24.0,6-4,3-6,0-6,Completed
Monterrey Open,2010-03-01,2010-03-07,3,Pavlyuchenkova A.,Sevastova A.,28.0,72.0,6-3,2-6,6-1,Completed
Monterrey Open,2010-03-01,2010-03-07,3,Hantuchova D.,Pavlyuchenkova A.,24.0,28.0,6-1,1-6,0-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Garbin T.,Schnyder P.,55.0,48.0,1-6,2-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Dushevina V.,Dokic J.,43.0,101.0,6-0,6-3,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Govortsova O.,Benesova I.,50.0,58.0,6-0,4-6,7-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Kanepi K.,Cirstea S.,92.0,40.0,7-6,3-6,4-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Molik A.,Malek T.,138.0,78.0,6-1,6-3,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Henin J.,Rybarikova M.,,53.0,6-2,6-2,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Makarova E.,Peng S.,59.0,56.0,1-6,6-2,4-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Craybas J.,Daniilidou E.,83.0,191.0,6-0,7-5,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Mchale C.,King V.,206.0,76.0,5-7,3-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Razzano V.,Barrois K.,38.0,73.0,6-3,6-4,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Czink M.,Date Krumm K.,46.0,62.0,2-6,2-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Baltacha E.,Glatch A.,65.0,154.0,6-3,6-7,6-4,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Flipkens K.,Bacsinszky T.,77.0,54.0,7-6,6-7,6-1,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Hercog P.,Olaru I.,52.0,81.0,7-5,6-4,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Gallovits E.,Tanasugarn T.,130.0,74.0,2-6,3-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Chakvetadze A.,Keothavong A.,70.0,123.0,2-6,6-3,6-1,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Safarova L.,Goerges J.,39.0,69.0,5-7,6-3,3-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Paszek T.,Coin J.,179.0,85.0,4-6,3-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Llagostera Vives N.,Sevastova A.,140.0,63.0,2-6,6-3,1-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Sprem K.,Perry S.,94.0,103.0,6-2,4-6,6-3,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Dulgheru A.,Larcherde Brito M.,51.0,116.0,6-2,6-2,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Stephens S.,Hradecka L.,747.0,67.0,7-6,7-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Petkovic A.,Zahlavova Strycova B.,44.0,72.0,3-6,3-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Amanmuradova A.,Pironkova T.,98.0,127.0,3-6,2-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Kutuzova V.,Errani S.,99.0,49.0,5-7,2-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Vinci R.,Oudin M.,57.0,41.0,3-6,6-3,6-0,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Tomljanovic A.,Martic P.,224.0,75.0,6-7,1-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Voegele S.,Chan Y.J.,64.0,97.0,0-6,5-7,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Srebotnik K.,Bammer S.,411.0,47.0,6-3,5-7,1-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Brianti A.,Kvitova P.,71.0,61.0,3-6,4-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Suarez Navarro C.,Cornet A.,42.0,80.0,6-4,1-6,6-2,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Mattek-Sands B.,Shvedova Y.,133.0,45.0,7-5,7-5,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,King V.,Wozniacki C.,76.0,4.0,7-5,2-6,4-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Chakvetadze A.,Radwanska A.,70.0,8.0,2-6,3-5,,Chakvetadze A. Retired
BNP Paribas Open,2010-03-10,2010-03-21,3,Zheng J.,Cirstea S.,23.0,40.0,6-3,7-5,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Medina Garrigues A.,Molik A.,34.0,138.0,4-6,7-5,6-7,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Lisicki S.,Craybas J.,26.0,83.0,6-4,5-7,0-2,Lisicki S. Retired
BNP Paribas Open,2010-03-10,2010-03-21,3,Dementieva E.,Govortsova O.,7.0,50.0,6-4,4-6,6-0,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Wozniak A.,Flipkens K.,35.0,77.0,1-6,2-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Schiavone F.,Date Krumm K.,18.0,62.0,6-3,6-4,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Peng S.,Bondarenko A.,56.0,24.0,6-1,6-4,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Petrova N.,Schnyder P.,19.0,48.0,6-3,5-7,6-4,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Baltacha E.,Li N.,65.0,10.0,7-6,2-6,7-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Dulko G.,Henin J.,37.0,,6-2,1-6,6-4,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Kirilenko M.,Razzano V.,36.0,38.0,7-5,6-3,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Sharapova M.,Dushevina V.,13.0,43.0,4-6,7-5,6-2,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Rezai A.,Tanasugarn T.,21.0,74.0,6-4,7-5,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Bartoli M.,Hercog P.,16.0,52.0,6-4,6-2,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Chan Y.J.,Szavay A.,97.0,30.0,3-6,2-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Dulgheru A.,Martinez-Sanchez M.J.,51.0,33.0,6-2,3-6,1-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Azarenka V.,Bammer S.,6.0,47.0,6-1,7-5,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Wickmayer Y.,Goerges J.,15.0,69.0,6-2,6-4,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Kleybanova A.,Pironkova T.,27.0,127.0,6-7,6-3,6-1,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Kvitova P.,Pennetta F.,61.0,12.0,3-6,3-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Suarez Navarro C.,Kuznetsova S.,42.0,3.0,6-4,4-6,6-1,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Pavlyuchenkova A.,Sprem K.,25.0,94.0,6-3,6-1,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Zahlavova Strycova B.,Clijsters K.,72.0,17.0,2-6,1-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Stosur S.,Coin J.,11.0,85.0,6-1,7-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Mattek-Sands B.,Peer S.,133.0,20.0,2-6,3-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Jankovic J.,Martic P.,9.0,75.0,6-3,7-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Vinci R.,Hantuchova D.,57.0,22.0,6-3,7-5,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Errani S.,Cibulkova D.,49.0,29.0,7-5,6-4,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Zvonareva V.,Stephens S.,14.0,747.0,6-4,7-5,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Sevastova A.,Ivanovic A.,63.0,28.0,6-2,6-4,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Dulko G.,Radwanska A.,37.0,8.0,1-6,0-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Schiavone F.,Rezai A.,18.0,21.0,7-6,6-7,4-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Molik A.,Baltacha E.,138.0,65.0,6-0,6-2,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Craybas J.,Bartoli M.,83.0,16.0,2-6,0-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Sharapova M.,Zheng J.,13.0,23.0,3-6,6-2,3-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Flipkens K.,Dementieva E.,77.0,7.0,4-6,2-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Peng S.,Petrova N.,56.0,19.0,1-6,5-7,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Kirilenko M.,Wozniacki C.,36.0,4.0,0-6,3-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Pavlyuchenkova A.,Stosur S.,25.0,11.0,3-6,0-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Pennetta F.,Peer S.,12.0,20.0,4-6,7-6,1-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Sevastova A.,Zvonareva V.,63.0,14.0,2-6,3-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Wickmayer Y.,Vinci R.,15.0,57.0,6-1,3-6,6-3,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Suarez Navarro C.,Szavay A.,42.0,30.0,6-4,3-6,6-1,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Errani S.,Jankovic J.,49.0,9.0,6-2,6-7,4-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Azarenka V.,Martinez-Sanchez M.J.,6.0,33.0,6-7,2-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Kleybanova A.,Clijsters K.,27.0,17.0,6-4,1-6,7-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Bartoli M.,Radwanska A.,16.0,8.0,3-6,2-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Dementieva E.,Rezai A.,7.0,21.0,6-3,6-3,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Molik A.,Zheng J.,138.0,23.0,3-6,6-4,6-7,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Zvonareva V.,Stosur S.,14.0,11.0,2-6,5-7,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Wozniacki C.,Petrova N.,4.0,19.0,6-3,3-6,6-0,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Wickmayer Y.,Martinez-Sanchez M.J.,15.0,33.0,4-6,4-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Jankovic J.,Peer S.,9.0,20.0,6-2,6-2,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Kleybanova A.,Suarez Navarro C.,27.0,42.0,2-6,7-6,6-4,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Dementieva E.,Radwanska A.,7.0,8.0,4-6,3-6,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Zheng J.,Wozniacki C.,23.0,4.0,4-6,6-4,1-6,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Jankovic J.,Kleybanova A.,9.0,27.0,6-4,6-4,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Martinez-Sanchez M.J.,Stosur S.,33.0,11.0,3-6,6-7,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Jankovic J.,Stosur S.,9.0,11.0,6-2,6-4,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Wozniacki C.,Radwanska A.,4.0,8.0,6-2,6-3,,Completed
BNP Paribas Open,2010-03-10,2010-03-21,3,Wozniacki C.,Jankovic J.,4.0,9.0,2-6,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Hercog P.,Zahlavova Strycova B..,51.0,70.0,6-3,6-0,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Hradecka L.,Rybarikova M.,72.0,52.0,6-3,4-6,2-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Shvedova Y.,Tomljanovic A.,48.0,226.0,6-7,7-6,7-5,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Martic P.,Coin J.,74.0,82.0,5-7,7-6,6-3,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Cirstea S.,Larcherde Brito M.,40.0,120.0,7-5,7-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Peng S.,King V.,56.0,75.0,6-4,1-6,6-3,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Kvitova P.,Garbin T.,65.0,53.0,6-4,6-4,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Dulko G.,Govortsova O.,37.0,50.0,6-4,6-1,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Harkleroad A.,Molik A.,,110.0,1-6,1-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Olaru I.,Dulgheru A.,79.0,49.0,1-6,3-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Kanepi K.,Safarova L.,100.0,41.0,7-6,4-6,3-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Dushevina V.,Kudryavtseva A.,45.0,78.0,6-4,1-6,4-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Voegele S.,Cornet A.,66.0,80.0,3-6,6-0,2-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Malek T.,Errani S.,83.0,43.0,1-6,0-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Suarez Navarro C.,Pivovarova A.,36.0,172.0,6-1,7-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Chakvetadze A.,Date Krumm K.,76.0,64.0,5-7,6-3,4-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Czink M.,Rus A.,47.0,115.0,3-6,6-1,7-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Srebotnik K.,Schnyder P.,399.0,46.0,2-6,7-6,1-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Paszek T.,Keothavong A.,197.0,124.0,6-4,6-2,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Makarova E.,Dellacqua C.,60.0,234.0,6-3,7-5,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Pironkova T.,Watson H.,117.0,406.0,6-4,6-2,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Parmentier P.,Bammer S.,106.0,57.0,6-3,3-6,6-3,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Arvidsson S.,Brianti A.,81.0,77.0,6-2,6-4,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Barrois K.,Koryttseva M.,88.0,107.0,6-2,3-6,3-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Kulikova R.,Vinci R.,71.0,55.0,6-3,3-6,4-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Lepchenko V.,Razzano V.,108.0,39.0,3-6,0-5,,Lepchenko V. Retired
Sony Ericsson Open,2010-03-23,2010-04-03,3,Craybas J.,Henin J.,90.0,33.0,2-6,2-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Rodionova An.,Petkovic A.,93.0,44.0,4-6,2-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Mattek-Sands B.,Bacsinszky T.,136.0,54.0,4-6,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Morita A.,Goerges J.,89.0,67.0,6-7,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Benesova I.,Baltacha E.,59.0,62.0,2-6,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Krajicek M.,Oudin M.,131.0,42.0,2-6,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Lisicki S.,Shvedova Y.,26.0,48.0,3-6,1-0,,Lisicki S. Retired
Sony Ericsson Open,2010-03-23,2010-04-03,3,Rezai A.,Martic P.,21.0,74.0,5-7,7-5,4-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Radwanska A.,Makarova E.,9.0,60.0,7-5,6-0,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Bartoli M.,Rybarikova M.,15.0,52.0,6-2,6-4,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Wozniak A.,Hercog P.,38.0,51.0,6-7,3-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Ivanovic A.,Parmentier P.,58.0,106.0,6-4,6-3,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Petrova N.,Date Krumm K.,18.0,64.0,6-3,7-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Szavay A.,Molik A.,31.0,110.0,6-0,6-0,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Baltacha E.,Wickmayer Y.,62.0,14.0,1-6,3-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Hantuchova D.,Schnyder P.,25.0,46.0,6-1,6-4,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Bondarenko A.,Dulko G.,24.0,37.0,5-7,2-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Bacsinszky T.,Li N.,54.0,11.0,6-4,4-6,7-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Peng S.,Kuznetsova S.,56.0,4.0,2-6,6-3,4-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Pennetta F.,Petkovic A.,13.0,44.0,3-6,6-3,0-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Medina Garrigues A.,Vinci R.,32.0,55.0,4-6,6-7,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Williams V.,Cirstea S.,5.0,40.0,6-4,6-3,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Pavlyuchenkova A.,Paszek T.,35.0,197.0,7-6,4-6,6-3,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Kirilenko M.,Czink M.,30.0,47.0,4-6,6-2,7-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Martinez-Sanchez M.J.,Safarova L.,27.0,41.0,6-4,6-7,2-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Azarenka V.,Dulgheru A.,7.0,49.0,6-3,6-2,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Zheng J.,Razzano V.,19.0,39.0,4-6,2-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Arvidsson S.,Cibulkova D.,81.0,28.0,0-6,2-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Koryttseva M.,Jankovic J.,107.0,8.0,4-6,0-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Wozniacki C.,Pironkova T.,2.0,117.0,3-6,6-3,6-4,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Goerges J.,Vesnina E.,67.0,34.0,3-6,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Stosur S.,Suarez Navarro C.,10.0,36.0,4-6,7-5,6-2,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Cornet A.,Schiavone F.,80.0,17.0,3-6,2-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Errani S.,Kleybanova A.,43.0,22.0,6-4,7-5,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Peer S.,Kudryavtseva A.,20.0,78.0,6-1,6-0,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Clijsters K.,Kvitova P.,16.0,65.0,6-1,6-1,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Oudin M.,Zvonareva V.,42.0,23.0,1-6,2-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Dementieva E.,Henin J.,6.0,33.0,3-6,2-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Petkovic A.,Shvedova Y.,44.0,48.0,0-6,7-5,5-7,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Martic P.,Wickmayer Y.,74.0,14.0,3-6,3-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Vinci R.,Williams V.,55.0,5.0,1-6,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Ivanovic A.,Radwanska A.,58.0,9.0,5-7,5-7,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Bacsinszky T.,Hercog P.,54.0,51.0,6-2,6-2,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Bartoli M.,Dulko G.,15.0,37.0,7-6,6-4,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Szavay A.,Kuznetsova S.,31.0,4.0,2-6,3-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Petrova N.,Hantuchova D.,18.0,25.0,2-6,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Stosur S.,Razzano V.,10.0,39.0,4-6,7-5,6-1,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Clijsters K.,Peer S.,16.0,20.0,6-0,6-1,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Pavlyuchenkova A.,Schiavone F.,35.0,17.0,7-5,6-3,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Errani S.,Zvonareva V.,43.0,23.0,2-6,3-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Cibulkova D.,Henin J.,28.0,33.0,4-6,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Wozniacki C.,Kirilenko M.,2.0,30.0,1-6,6-1,6-4,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Safarova L.,Azarenka V.,41.0,7.0,4-6,2-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Vesnina E.,Jankovic J.,34.0,8.0,6-7,3-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Bartoli M.,Kuznetsova S.,15.0,4.0,6-3,6-0,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Shvedova Y.,Radwanska A.,48.0,9.0,1-6,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Hantuchova D.,Williams V.,25.0,5.0,6-1,5-7,4-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Wickmayer Y.,Bacsinszky T.,14.0,54.0,6-0,6-1,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Stosur S.,Jankovic J.,10.0,8.0,6-1,7-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Azarenka V.,Clijsters K.,7.0,16.0,4-6,0-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Wozniacki C.,Pavlyuchenkova A.,2.0,35.0,6-2,6-2,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Zvonareva V.,Henin J.,23.0,33.0,1-6,4-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Radwanska A.,Williams V.,9.0,5.0,3-6,1-6,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Wickmayer Y.,Bartoli M.,14.0,15.0,4-6,5-7,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Wozniacki C.,Henin J.,2.0,33.0,7-6,3-6,4-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Stosur S.,Clijsters K.,10.0,16.0,3-6,5-7,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Williams V.,Bartoli M.,5.0,15.0,6-3,6-4,,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Clijsters K.,Henin J.,16.0,33.0,6-2,6-7,7-6,Completed
Sony Ericsson Open,2010-03-23,2010-04-03,3,Clijsters K.,Williams V.,16.0,5.0,6-2,6-1,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Hercog P.,Olaru I.,51.0,81.0,6-3,6-4,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Zahlavova S.,Malek T.,76.0,82.0,4-6,0-6,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Martic P.,Cabeza-Candela E.,64.0,237.0,6-1,6-7,2-6,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Ruano Pascual V.,Rezai A.,302.0,20.0,1-6,1-6,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Halep S.,Benesova I.,166.0,70.0,6-4,6-1,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Brianti A.,Coin J.,79.0,80.0,6-2,6-0,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Rus A.,Errani S.,113.0,43.0,1-6,2-6,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Vinci R.,Suarez Navarro C.,229.0,38.0,4-6,0-6,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Cirstea S.,Kirilenko M.,36.0,31.0,4-6,7-6,6-4,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Martinez-Sanchez M.J.,Voegele S.,28.0,69.0,6-4,6-3,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Meusburger Y.,Azarenka V.,95.0,9.0,3-6,0-6,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Parra Santonja A.,Medina Garrigues A.,86.0,42.0,1-6,4-6,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Pous Tio L.,Flipkens K.,248.0,68.0,6-1,6-3,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Barrois K.,Garcia Vidagany B.,87.0,258.0,5-7,4-6,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Shvedova Y.,Pennetta F.,44.0,16.0,3-6,1-6,,Completed
Andalucia Tennis Experience,2010-04-05,2010-04-11,3,Dulgheru A.,Clijsters K.,48.0,10.0,4-6,7-6,2-6,Completed
