Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
French Open,2009-05-24,2009-06-06,3,Embree L.,Petrova N.,628.0,11.0,1-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Rus A.,Sanchez O.,142.0,223.0,6-1,6-1,,Completed
French Open,2009-05-24,2009-06-06,3,Dulko G.,Paszek T.,42.0,61.0,6-1,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Salerni M.E.,Barrois K.,486.0,74.0,6-3,1-6,2-6,Completed
French Open,2009-05-24,2009-06-06,3,Vinci R.,Azarenka V.,54.0,9.0,4-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Lepchenko V.,Kudryavtseva A.,96.0,75.0,3-6,3-6,,Completed
French Open,2009-05-24,2009-06-06,3,Groenefeld A.L.,Mauresmo A.,51.0,16.0,6-4,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Safina D.,Keothavong A.,1.0,48.0,6-0,6-0,,Completed
French Open,2009-05-24,2009-06-06,3,Sugiyama A.,Rezai A.,37.0,57.0,3-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Kleybanova A.,Hercog P.,23.0,167.0,2-6,6-4,1-6,Completed
French Open,2009-05-24,2009-06-06,3,Flipkens K.,Foretz S.,101.0,103.0,6-1,4-6,6-4,Completed
French Open,2009-05-24,2009-06-06,3,Tanasugarn T.,Pin C.,52.0,110.0,6-3,5-7,7-5,Completed
French Open,2009-05-24,2009-06-06,3,Szavay A.,Dentoni C.,31.0,157.0,6-3,6-4,,Completed
French Open,2009-05-24,2009-06-06,3,Mattek-Sands B.,Williams V.,45.0,3.0,1-6,6-4,2-6,Completed
French Open,2009-05-24,2009-06-06,3,Zheng J.,Cohen Aloro S.,15.0,118.0,6-1,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Gallovits E.,Suarez Navarro C.,86.0,22.0,1-6,4-6,,Completed
French Open,2009-05-24,2009-06-06,3,South M.,Larcherde Brito M.,121.0,132.0,6-0,6-7,5-7,Completed
French Open,2009-05-24,2009-06-06,3,Lisicki S.,Safarova L.,39.0,46.0,2-6,6-1,1-6,Completed
French Open,2009-05-24,2009-06-06,3,Cibulkova D.,Bondarenko A.,19.0,28.0,6-4,2-6,6-4,Completed
French Open,2009-05-24,2009-06-06,3,Meusburger Y.,Hradecka L.,130.0,67.0,1-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Sharapova M.,Yakimova A.,102.0,64.0,3-6,6-1,6-2,Completed
French Open,2009-05-24,2009-06-06,3,Zahlavova Strycova B..,Dominguez Lino L.,79.0,87.0,1-6,6-4,6-7,Completed
French Open,2009-05-24,2009-06-06,3,O'Brien K.,Govortsova O.,113.0,78.0,1-6,1-6,,Completed
French Open,2009-05-24,2009-06-06,3,Glatch A.,Pennetta F.,116.0,14.0,6-1,6-1,,Completed
French Open,2009-05-24,2009-06-06,3,Koryttseva M.,Mayr P.,94.0,72.0,6-1,6-1,,Completed
French Open,2009-05-24,2009-06-06,3,Parmentier P.,Bartoli M.,77.0,13.0,6-3,1-6,3-6,Completed
French Open,2009-05-24,2009-06-06,3,Chakvetadze A.,Duque Marino M.,26.0,124.0,6-3,4-6,4-6,Completed
French Open,2009-05-24,2009-06-06,3,Pironkova T.,Craybas J.,69.0,97.0,5-7,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Pavlovic I.,Amanmuradova A.,249.0,131.0,3-6,4-6,,Completed
French Open,2009-05-24,2009-06-06,3,Kirilenko M.,Rogowska O.,47.0,256.0,4-6,4-6,,Completed
French Open,2009-05-24,2009-06-06,3,Schnyder P.,Bondarenko K.,17.0,60.0,4-6,3-6,,Completed
French Open,2009-05-24,2009-06-06,3,Groth J.,Laisne K.,73.0,312.0,6-4,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Radwanska A.,De Los Rios R.,12.0,105.0,6-3,6-1,,Completed
French Open,2009-05-24,2009-06-06,3,Garbin T.,Morita A.,71.0,66.0,7-5,7-5,,Completed
French Open,2009-05-24,2009-06-06,3,Jankovic J.,Cetkovska P.,5.0,85.0,6-2,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Wozniak A.,Niculescu M.,24.0,58.0,6-4,4-6,6-3,Completed
French Open,2009-05-24,2009-06-06,3,Kuznetsova S.,Feuerstein C.,7.0,236.0,6-1,6-4,,Completed
French Open,2009-05-24,2009-06-06,3,Bammer S.,Dechy N.,29.0,65.0,6-3,7-6,,Completed
French Open,2009-05-24,2009-06-06,3,Sevastova A.,Czink M.,123.0,62.0,6-3,4-6,1-6,Completed
French Open,2009-05-24,2009-06-06,3,Santangelo M.,Martic P.,109.0,196.0,4-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Rybarikova M.,Mladenovic K.,53.0,338.0,6-1,2-6,7-6,Completed
French Open,2009-05-24,2009-06-06,3,Mirza S.,Voskoboeva G.,95.0,81.0,4-6,6-7,,Completed
French Open,2009-05-24,2009-06-06,3,Razzano V.,Hantuchova D.,36.0,33.0,6-3,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Wozniacki C.,Dushevina V.,10.0,55.0,4-6,7-5,6-1,Completed
French Open,2009-05-24,2009-06-06,3,Ruano Pascual V.,Vaidisova N.,133.0,59.0,6-4,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Wickmayer Y.,Radwanska U.,63.0,76.0,4-6,6-3,6-0,Completed
French Open,2009-05-24,2009-06-06,3,Williams S.,Zakopalova K.,2.0,100.0,6-3,6-7,6-4,Completed
French Open,2009-05-24,2009-06-06,3,Dokic J.,Sprem K.,80.0,91.0,3-6,6-1,6-2,Completed
French Open,2009-05-24,2009-06-06,3,Dementieva E.,Scheepers C.,4.0,149.0,6-4,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Makarova E.,Medina Garrigues A.,38.0,20.0,2-6,7-5,0-6,Completed
French Open,2009-05-24,2009-06-06,3,Gullickson C.,Cirstea S.,136.0,41.0,4-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Schiavone F.,Stosur S.,40.0,32.0,4-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Kutuzova V.,Ondraskova Z.,90.0,192.0,6-2,6-4,,Completed
French Open,2009-05-24,2009-06-06,3,Peng S.,Martinez-Sanchez M.J.,34.0,43.0,6-1,2-6,4-6,Completed
French Open,2009-05-24,2009-06-06,3,Ani M.,Cornet A.,135.0,21.0,4-6,5-7,,Completed
French Open,2009-05-24,2009-06-06,3,Diatchenko V.,Safina D.,153.0,1.0,1-6,1-6,,Completed
French Open,2009-05-24,2009-06-06,3,Coin J.,Pavlyuchenkova A.,70.0,27.0,2-6,6-7,,Completed
French Open,2009-05-24,2009-06-06,3,Bacsinszky T.,Li N.,127.0,25.0,1-6,4-6,,Completed
French Open,2009-05-24,2009-06-06,3,Shvedova Y.,Rus A.,98.0,142.0,6-0,6-2,,Completed
French Open,2009-05-24,2009-06-06,3,Barrois K.,Azarenka V.,74.0,9.0,6-7,5-7,,Completed
French Open,2009-05-24,2009-06-06,3,Vesnina E.,Szavay A.,49.0,31.0,2-6,0-6,,Completed
French Open,2009-05-24,2009-06-06,3,Hercog P.,Rezai A.,167.0,57.0,6-3,4-6,2-6,Completed
French Open,2009-05-24,2009-06-06,3,Suarez Navarro C.,Hradecka L.,22.0,67.0,6-2,6-4,,Completed
French Open,2009-05-24,2009-06-06,3,Zheng J.,Larcherde Brito M.,15.0,132.0,4-6,3-6,,Completed
French Open,2009-05-24,2009-06-06,3,Amanmuradova A.,Govortsova O.,131.0,78.0,3-6,7-6,5-7,Completed
French Open,2009-05-24,2009-06-06,3,Kudryavtseva A.,Benesova I.,75.0,35.0,1-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Ivanovic A.,Tanasugarn T.,8.0,52.0,6-1,6-2,,Completed
French Open,2009-05-24,2009-06-06,3,Sharapova M.,Petrova N.,102.0,11.0,6-2,1-6,7-6,Completed
French Open,2009-05-24,2009-06-06,3,Flipkens K.,Cibulkova D.,101.0,19.0,1-6,0-6,,Completed
French Open,2009-05-24,2009-06-06,3,Groenefeld A.L.,Dulko G.,51.0,42.0,6-7,6-0,2-6,Completed
French Open,2009-05-24,2009-06-06,3,Garbin T.,Bartoli M.,71.0,13.0,6-3,7-5,,Completed
French Open,2009-05-24,2009-06-06,3,Martic P.,Wozniak A.,196.0,24.0,3-6,3-6,,Completed
French Open,2009-05-24,2009-06-06,3,Dominguez Lino L.,Glatch A.,87.0,116.0,7-6,7-5,,Completed
French Open,2009-05-24,2009-06-06,3,Groth J.,Duque Marino M.,73.0,124.0,6-2,7-6,,Completed
French Open,2009-05-24,2009-06-06,3,Voskoboeva G.,Kuznetsova S.,81.0,7.0,0-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Jankovic J.,Rybarikova M.,5.0,53.0,6-1,6-2,,Completed
French Open,2009-05-24,2009-06-06,3,Wozniacki C.,Craybas J.,10.0,97.0,6-1,6-4,,Completed
French Open,2009-05-24,2009-06-06,3,Bammer S.,Czink M.,29.0,62.0,6-4,3-6,6-7,Completed
French Open,2009-05-24,2009-06-06,3,Safarova L.,Williams V.,46.0,3.0,7-6,2-6,5-7,Completed
French Open,2009-05-24,2009-06-06,3,Kutuzova V.,Martinez-Sanchez M.J.,90.0,43.0,6-3,3-6,3-6,Completed
French Open,2009-05-24,2009-06-06,3,Cirstea S.,Cornet A.,41.0,21.0,6-3,6-2,,Completed
French Open,2009-05-24,2009-06-06,3,Razzano V.,Medina Garrigues A.,36.0,20.0,6-2,6-2,,Completed
French Open,2009-05-24,2009-06-06,3,Bondarenko K.,Rogowska O.,60.0,256.0,4-6,7-5,7-5,Completed
French Open,2009-05-24,2009-06-06,3,Williams S.,Ruano Pascual V.,2.0,133.0,6-2,6-0,,Completed
French Open,2009-05-24,2009-06-06,3,Wickmayer Y.,Stosur S.,63.0,32.0,3-6,6-4,4-6,Completed
French Open,2009-05-24,2009-06-06,3,Dementieva E.,Dokic J.,4.0,80.0,2-6,4-3,,Dokic J. Retired
French Open,2009-05-24,2009-06-06,3,Koryttseva M.,Radwanska A.,94.0,12.0,1-6,4-6,,Completed
French Open,2009-05-24,2009-06-06,3,Larcherde Brito M.,Rezai A.,132.0,57.0,6-7,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Benesova I.,Ivanovic A.,35.0,8.0,0-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Dulko G.,Cibulkova D.,42.0,19.0,4-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Williams V.,Szavay A.,3.0,31.0,0-6,4-6,,Completed
French Open,2009-05-24,2009-06-06,3,Pavlyuchenkova A.,Safina D.,27.0,1.0,2-6,0-6,,Completed
French Open,2009-05-24,2009-06-06,3,Govortsova O.,Li N.,78.0,25.0,5-7,1-6,,Completed
French Open,2009-05-24,2009-06-06,3,Sharapova M.,Shvedova Y.,102.0,98.0,1-6,6-3,6-4,Completed
French Open,2009-05-24,2009-06-06,3,Kuznetsova S.,Czink M.,7.0,62.0,6-1,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Dementieva E.,Stosur S.,4.0,32.0,3-6,6-4,1-6,Completed
French Open,2009-05-24,2009-06-06,3,Radwanska A.,Bondarenko K.,12.0,60.0,6-2,6-4,,Completed
French Open,2009-05-24,2009-06-06,3,Wozniak A.,Dominguez Lino L.,24.0,87.0,6-2,3-6,6-3,Completed
French Open,2009-05-24,2009-06-06,3,Razzano V.,Garbin T.,36.0,71.0,7-5,7-5,,Completed
French Open,2009-05-24,2009-06-06,3,Azarenka V.,Suarez Navarro C.,9.0,22.0,5-7,7-5,6-2,Completed
French Open,2009-05-24,2009-06-06,3,Groth J.,Jankovic J.,73.0,5.0,1-6,1-6,,Completed
French Open,2009-05-24,2009-06-06,3,Williams S.,Martinez-Sanchez M.J.,2.0,43.0,4-6,6-3,6-4,Completed
French Open,2009-05-24,2009-06-06,3,Wozniacki C.,Cirstea S.,10.0,41.0,6-7,5-7,,Completed
French Open,2009-05-24,2009-06-06,3,Cibulkova D.,Szavay A.,19.0,31.0,6-2,6-4,,Completed
French Open,2009-05-24,2009-06-06,3,Rezai A.,Safina D.,57.0,1.0,1-6,0-6,,Completed
French Open,2009-05-24,2009-06-06,3,Azarenka V.,Ivanovic A.,9.0,8.0,6-2,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Li N.,Sharapova M.,25.0,102.0,4-6,6-0,4-6,Completed
French Open,2009-05-24,2009-06-06,3,Radwanska A.,Kuznetsova S.,12.0,7.0,4-6,6-1,1-6,Completed
French Open,2009-05-24,2009-06-06,3,Williams S.,Wozniak A.,2.0,24.0,6-1,6-2,,Completed
French Open,2009-05-24,2009-06-06,3,Jankovic J.,Cirstea S.,5.0,41.0,6-3,0-6,6-7,Completed
French Open,2009-05-24,2009-06-06,3,Razzano V.,Stosur S.,36.0,32.0,1-6,2-6,,Completed
French Open,2009-05-24,2009-06-06,3,Safina D.,Azarenka V.,1.0,9.0,1-6,6-4,6-2,Completed
French Open,2009-05-24,2009-06-06,3,Cibulkova D.,Sharapova M.,19.0,102.0,6-0,6-2,,Completed
French Open,2009-05-24,2009-06-06,3,Kuznetsova S.,Williams S.,7.0,2.0,7-6,5-7,7-5,Completed
French Open,2009-05-24,2009-06-06,3,Stosur S.,Cirstea S.,32.0,41.0,6-1,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Safina D.,Cibulkova D.,1.0,19.0,6-3,6-3,,Completed
French Open,2009-05-24,2009-06-06,3,Kuznetsova S.,Stosur S.,7.0,32.0,6-4,6-7,6-3,Completed
French Open,2009-05-24,2009-06-06,3,Kuznetsova S.,Safina D.,7.0,1.0,6-4,6-2,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Ditty J.,Cavaday N.,120.0,297.0,2-6,6-7,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Dubois S.,Sharapova M.,103.0,73.0,4-6,2-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,King V.,Groth J.,129.0,67.0,4-6,4-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,South M.,O'Brien K.,122.0,109.0,6-4,1-6,7-6,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Glatch A.,Mattek-Sands B.,106.0,52.0,7-6,6-3,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Radwanska U.,Kirilenko M.,77.0,51.0,6-3,6-3,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Rybarikova M.,Amanmuradova A.,58.0,134.0,6-4,6-4,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Coin J.,Tanasugarn T.,65.0,47.0,6-7,1-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Baltacha E.,Stoop G.,108.0,187.0,6-3,6-4,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Govortsova O.,Chan Y.J.,85.0,110.0,7-6,6-2,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Vinci R.,Bremond S.,54.0,96.0,6-3,6-2,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Sevastova A.,Wickmayer Y.,121.0,61.0,4-6,3-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Poutchek T.,Mirza S.,173.0,98.0,1-6,2-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Rodionova An.,Goerges J.,150.0,97.0,4-6,2-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Gullickson C.,Voegele S.,130.0,99.0,6-3,4-6,5-7,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Czink M.,Parra Santonja A.,57.0,198.0,6-4,6-3,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Zahlavova Strycova B..,Morita A.,84.0,66.0,7-5,3-6,6-3,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Foretz S.,Cetkovska P.,101.0,139.0,6-7,3-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Arvidsson S.,Keothavong A.,149.0,49.0,2-6,2-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Koryttseva M.,Fedossova Y.,81.0,179.0,4-6,6-4,6-2,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Kudryavtseva A.,Broady N.,68.0,365.0,5-7,7-6,6-4,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Shvedova Y.,Scheepers C.,72.0,146.0,7-6,6-7,3-6,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Rezai A.,Duque Marino M.,46.0,114.0,6-4,6-1,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Camerin M.E.,Osterloh L.,94.0,220.0,7-6,5-7,3-6,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Mirza S.,Keothavong A.,98.0,49.0,6-1,7-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Makarova E.,Voegele S.,43.0,99.0,3-6,6-3,2-6,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Tanasugarn T.,Cavaday N.,47.0,297.0,6-7,6-2,4-6,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Govortsova O.,Wozniak A.,85.0,23.0,4-6,4-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Baltacha E.,Pavlyuchenkova A.,108.0,31.0,7-6,3-6,6-7,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Wickmayer Y.,Krajicek M.,61.0,126.0,6-2,6-4,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Osterloh L.,Vinci R.,220.0,54.0,4-6,2-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Koryttseva M.,Schiavone F.,81.0,50.0,1-6,1-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Li N.,Groth J.,20.0,67.0,6-4,2-6,6-1,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Zahlavova Strycova B..,Czink M.,84.0,57.0,2-6,3-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Radwanska U.,Cetkovska P.,77.0,139.0,6-3,7-5,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Goerges J.,Errani S.,97.0,42.0,6-4,5-7,7-5,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Scheepers C.,Rybarikova M.,146.0,58.0,7-6,1-6,3-6,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Rezai A.,Kudryavtseva A.,46.0,68.0,7-6,3-6,6-2,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Sharapova M.,Glatch A.,73.0,106.0,6-3,6-4,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,South M.,Zheng J.,122.0,16.0,3-6,1-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Voegele S.,Cavaday N.,99.0,297.0,6-4,6-2,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Vinci R.,Wickmayer Y.,54.0,61.0,1-6,4-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Wozniak A.,Czink M.,23.0,57.0,7-6,5-7,5-7,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Pavlyuchenkova A.,Mirza S.,31.0,98.0,6-7,6-3,2-6,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Sharapova M.,Schiavone F.,73.0,50.0,6-1,6-3,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Radwanska U.,Goerges J.,77.0,97.0,7-6,6-3,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Li N.,Rezai A.,20.0,46.0,7-5,6-4,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Rybarikova M.,Zheng J.,58.0,16.0,7-6,6-4,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Li N.,Voegele S.,20.0,99.0,6-3,7-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Czink M.,Mirza S.,57.0,98.0,1-6,6-7,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Wickmayer Y.,Sharapova M.,61.0,73.0,1-6,6-2,3-6,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Radwanska U.,Rybarikova M.,77.0,58.0,3-6,3-6,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Li N.,Sharapova M.,20.0,73.0,6-4,6-4,,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Rybarikova M.,Mirza S.,58.0,98.0,3-6,6-0,6-3,Completed
AEGON Classic ,2009-06-08,2009-06-14,3,Rybarikova M.,Li N.,58.0,20.0,6-0,7-6,,Completed
AEGON International,2009-06-15,2009-06-20,3,Lisicki S.,Stosur S.,43.0,18.0,2-6,1-6,,Completed
AEGON International,2009-06-15,2009-06-20,3,Kirilenko M.,Dementieva E.,58.0,4.0,2-6,2-6,,Completed
AEGON International,2009-06-15,2009-06-20,3,Razzano V.,Cornet A.,25.0,22.0,7-6,6-2,,Completed
AEGON International,2009-06-15,2009-06-20,3,Petrova N.,Ivanovic A.,10.0,13.0,6-1,4-6,6-4,Completed
AEGON International,2009-06-15,2009-06-20,3,Zheng J.,Suarez Navarro C.,16.0,34.0,6-2,6-2,,Completed
AEGON International,2009-06-15,2009-06-20,3,Dulko G.,Bartoli M.,37.0,12.0,3-6,1-6,,Completed
AEGON International,2009-06-15,2009-06-20,3,Chakvetadze A.,Jankovic J.,31.0,6.0,6-7,6-3,6-2,Completed
AEGON International,2009-06-15,2009-06-20,3,Kleybanova A.,Wozniacki C.,26.0,9.0,3-6,2-6,,Completed
AEGON International,2009-06-15,2009-06-20,3,Groth J.,Makarova E.,66.0,46.0,6-7,1-6,,Completed
AEGON International,2009-06-15,2009-06-20,3,Radwanska U.,Radwanska A.,71.0,11.0,1-6,1-6,,Completed
AEGON International,2009-06-15,2009-06-20,3,Dushevina V.,Sugiyama A.,52.0,40.0,6-7,7-5,6-4,Completed
AEGON International,2009-06-15,2009-06-20,3,Kuznetsova S.,Wozniak A.,5.0,23.0,0-6,3-6,,Completed
AEGON International,2009-06-15,2009-06-20,3,Medina Garrigues A.,Martinez-Sanchez M.J.,20.0,44.0,6-3,6-7,6-1,Completed
AEGON International,2009-06-15,2009-06-20,3,Zvonareva V.,Mauresmo A.,7.0,17.0,3-6,6-1,3-6,Completed
AEGON International,2009-06-15,2009-06-20,3,Baltacha E.,Li N.,105.0,19.0,2-6,5-7,,Completed
AEGON International,2009-06-15,2009-06-20,3,Bammer S.,Keothavong A.,28.0,49.0,6-3,6-2,,Completed
AEGON International,2009-06-15,2009-06-20,3,Bartoli M.,Chakvetadze A.,12.0,31.0,7-5,6-3,,Completed
AEGON International,2009-06-15,2009-06-20,3,Petrova N.,Dushevina V.,10.0,52.0,7-5,0-1,,Petrova N. Retired
AEGON International,2009-06-15,2009-06-20,3,Mauresmo A.,Makarova E.,17.0,46.0,6-7,6-7,,Completed
AEGON International,2009-06-15,2009-06-20,3,Wozniak A.,Zheng J.,23.0,16.0,7-6,6-3,,Completed
AEGON International,2009-06-15,2009-06-20,3,Wozniacki C.,Stosur S.,9.0,18.0,6-1,5-7,6-1,Completed
AEGON International,2009-06-15,2009-06-20,3,Bammer S.,Medina Garrigues A.,28.0,20.0,1-6,5-7,,Completed
AEGON International,2009-06-15,2009-06-20,3,Radwanska A.,Li N.,11.0,19.0,3-1,,,Li N. Retired
AEGON International,2009-06-15,2009-06-20,3,Razzano V.,Dementieva E.,25.0,4.0,6-0,3-6,7-6,Completed
AEGON International,2009-06-15,2009-06-20,3,Wozniacki C.,Makarova E.,9.0,46.0,6-3,6-2,,Completed
AEGON International,2009-06-15,2009-06-20,3,Razzano V.,Radwanska A.,25.0,11.0,7-6,7-5,,Completed
AEGON International,2009-06-15,2009-06-20,3,Bartoli M.,Medina Garrigues A.,12.0,20.0,6-1,6-4,,Completed
AEGON International,2009-06-15,2009-06-20,3,Dushevina V.,Wozniak A.,52.0,23.0,1-6,0-6,,Completed
AEGON International,2009-06-15,2009-06-20,3,Razzano V.,Bartoli M.,25.0,12.0,6-4,1-0,,Bartoli M. Retired
AEGON International,2009-06-15,2009-06-20,3,Wozniak A.,Wozniacki C.,23.0,9.0,6-3,4-6,4-6,Completed
AEGON International,2009-06-15,2009-06-20,3,Razzano V.,Wozniacki C.,25.0,9.0,6-7,5-7,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Santangelo M.,Benesova I.,111.0,35.0,2-6,3-6,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Vesnina E.,Barrois K.,38.0,69.0,4-6,3-6,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Cirstea S.,Niculescu M.,27.0,61.0,5-7,6-3,6-3,Completed
Ordina Open,2009-06-14,2009-06-20,3,Pervak K.,Cetkovska P.,169.0,154.0,7-5,7-6,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Tanasugarn T.,Zahlavova Strycova B..,47.0,86.0,6-1,6-3,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Hantuchova D.,Vinci R.,33.0,53.0,7-6,6-4,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Coin J.,Schiavone F.,64.0,50.0,2-6,2-6,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Govortsova O.,Bremond S.,84.0,96.0,6-2,6-1,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Chan Y.J.,Pennetta F.,109.0,15.0,4-6,2-6,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Wickmayer Y.,Camerin M.E.,72.0,94.0,6-1,6-3,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Mayr P.,Shvedova Y.,81.0,76.0,2-6,0-6,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Bondarenko K.,Flipkens K.,74.0,115.0,6-4,3-6,6-3,Completed
Ordina Open,2009-06-14,2009-06-20,3,Errani S.,Krajicek M.,41.0,129.0,4-6,2-6,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Bondarenko A.,Foretz S.,32.0,119.0,6-4,6-7,6-3,Completed
Ordina Open,2009-06-14,2009-06-20,3,Dechy N.,Cibulkova D.,77.0,14.0,6-3,3-6,6-3,Completed
Ordina Open,2009-06-14,2009-06-20,3,Safina D.,Groenefeld A.L.,1.0,51.0,6-0,6-3,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Pervak K.,Pennetta F.,169.0,15.0,1-6,1-6,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Wickmayer Y.,Cirstea S.,72.0,27.0,6-4,6-3,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Krajicek M.,Barrois K.,129.0,69.0,4-6,3-6,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Tanasugarn T.,Benesova I.,47.0,35.0,6-3,6-1,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Schiavone F.,Bondarenko A.,50.0,32.0,4-6,7-5,6-3,Completed
Ordina Open,2009-06-14,2009-06-20,3,Bondarenko K.,Hantuchova D.,74.0,33.0,6-2,2-6,1-6,Completed
Ordina Open,2009-06-14,2009-06-20,3,Govortsova O.,Dechy N.,84.0,77.0,6-1,6-3,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Shvedova Y.,Safina D.,76.0,1.0,3-6,3-6,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Schiavone F.,Govortsova O.,50.0,84.0,6-1,6-3,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Wickmayer Y.,Barrois K.,72.0,69.0,6-1,6-1,,Completed
Ordina Open,2009-06-14,2009-06-20,3,Tanasugarn T.,Pennetta F.,47.0,15.0,2-6,6-3,6-3,Completed
Ordina Open,2009-06-14,2009-06-20,3,Safina D.,Hantuchova D.,1.0,33.0,1-6,6-4,6-3,Completed
