Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Abierto Mexicano,2012-02-27,2012-03-04,3,Tatishvili A.,Begu I.,74.0,53.0,3-6,1-6,,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Vinci R.,Foretz S.,23.0,91.0,7-5,6-4,,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Larsson J.,Duque Marino M.,67.0,168.0,6-4,1-6,3-6,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Rybarikova M.,Hermoso X.,95.0,382.0,6-3,3-6,6-3,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Errani S.,Gallovits E.,36.0,103.0,6-4,6-1,,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Krajicek M.,Brianti A.,72.0,62.0,6-3,3-6,7-6,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Pennetta F.,Arvidsson S.,29.0,55.0,2-6,7-6,6-1,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Errani S.,Cabeza-Candela E.,36.0,165.0,6-4,6-3,,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Vinci R.,Krajicek M.,23.0,72.0,6-2,6-0,,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Duque Marino M.,Pennetta F.,168.0,29.0,0-6,4-6,,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Rybarikova M.,Begu I.,95.0,53.0,1-6,2-6,,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Errani S.,Vinci R.,36.0,23.0,6-4,6-1,,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Pennetta F.,Begu I.,29.0,53.0,6-2,6-2,,Completed
Abierto Mexicano,2012-02-27,2012-03-04,3,Errani S.,Pennetta F.,36.0,29.0,5-7,7-6,6-0,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Sema E.,Martic P.,138.0,66.0,6-4,4-6,5-7,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Kostova E.,Rogowska O.,149.0,127.0,4-6,0-6,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Doi M.,Puchkova O.,125.0,188.0,4-6,6-1,6-2,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Mladenovic K.,Dokic J.,159.0,76.0,3-6,1-6,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Lertcheewakarn N.,Nara K.,179.0,144.0,4-6,3-6,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Jovanovski B.,Dellacqua C.,111.0,107.0,0-6,2-6,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Woerle K.,Gajdosova J.,184.0,45.0,6-1,6-7,5-7,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Craybas J.,Sema Y.,146.0,166.0,6-4,1-6,6-4,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Hsieh S.W.,Keothavong A.,123.0,79.0,6-4,7-5,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Pliskova Kr.,Bremond I.,164.0,105.0,6-0,6-2,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Daniilidou E.,Mirza S.,81.0,129.0,6-2,1-6,6-4,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Luangnam N.,Morita A.,307.0,70.0,4-6,0-6,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Pliskova Ka.,Chang K.C.,139.0,104.0,6-3,6-2,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Meusburger Y.,Peng S.,133.0,19.0,1-6,6-4,2-6,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Garcia C.,Jankovic J.,142.0,14.0,6-7,6-4,6-7,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Radwanska A.,Amanmuradova A.,5.0,118.0,6-2,6-4,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Nara K.,Martic P.,144.0,66.0,2-6,6-3,0-6,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Dellacqua C.,Hsieh S.W.,107.0,123.0,1-6,5-7,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Daniilidou E.,Gajdosova J.,81.0,45.0,6-4,6-0,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Dokic J.,Rogowska O.,76.0,127.0,6-3,4-6,6-7,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Peng S.,Pliskova Kr.,19.0,164.0,2-6,6-1,6-4,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Radwanska A.,Pliskova Ka.,5.0,139.0,6-4,6-4,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Doi M.,Morita A.,125.0,70.0,6-7,2-6,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Jankovic J.,Craybas J.,14.0,146.0,6-2,6-0,,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Peng S.,Martic P.,19.0,66.0,6-4,6-7,4-6,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Radwanska A.,Hsieh S.W.,5.0,123.0,,,,Radwanska A. Retired
Malaysia Open,2012-02-27,2012-03-04,3,Rogowska O.,Daniilidou E.,127.0,81.0,2-6,6-3,2-6,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Morita A.,Jankovic J.,70.0,14.0,,,,Morita A. Retired
Malaysia Open,2012-02-27,2012-03-04,3,Daniilidou E.,Hsieh S.W.,81.0,123.0,0-6,6-4,1-6,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Jankovic J.,Martic P.,14.0,66.0,7-6,5-7,6-7,Completed
Malaysia Open,2012-02-27,2012-03-04,3,Hsieh S.W.,Martic P.,123.0,66.0,2-6,7-5,4-1,Martic P. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Hercog P.,Hampton J.,38.0,99.0,0-6,1-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Parmentier P.,Date Krumm K.,60.0,74.0,1-6,3-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Keothavong A.,Bacsinszky T.,77.0,335.0,4-6,6-2,5-7,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Zakopalova K.,Pous-Tio L.,51.0,94.0,6-1,6-1,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Erakovic M.,Voskoboeva G.,45.0,53.0,7-5,3-6,5-7,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Pironkova T.,Suarez Navarro C.,44.0,69.0,4-6,2-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Vandeweghe C.,Gajdosova J.,159.0,52.0,6-4,3-6,3-6,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Benesova I.,Cirstea S.,43.0,48.0,6-4,5-7,6-7,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Rus A.,Baltacha E.,98.0,62.0,6-3,4-6,3-6,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Barthel M.,Craybas J.,37.0,142.0,6-1,6-2,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Errani S.,King V.,31.0,58.0,6-7,4-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Dellacqua C.,Vesnina E.,103.0,54.0,4-6,5-7,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Krajicek M.,Radwanska U.,80.0,85.0,3-6,6-4,6-4,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Morita A.,Zahlavova Strycova B.,71.0,59.0,6-2,1-6,4-6,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Mirza S.,Barrois K.,130.0,113.0,4-6,6-2,6-4,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Wozniak A.,Stephens S.,86.0,90.0,6-4,5-7,6-7,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Larsson J.,Arn G.,67.0,70.0,4-1,,,Arn G. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Dulgheru A.,Falconi I.,57.0,100.0,6-4,2-5,,Dulgheru A. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Scheepers C.,Johansson M.,47.0,105.0,6-3,6-3,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Zhang S.,Halep S.,160.0,50.0,1-6,1-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Soler Espinosa S.,Brianti A.,76.0,63.0,6-3,1-6,7-6,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Paszek T.,Yakimova A.,49.0,65.0,6-4,2-6,6-1,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Peer S.,Tsurenko L.,40.0,115.0,6-4,3-6,5-7,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Pervak K.,Govortsova O.,41.0,87.0,6-3,6-1,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Dokic J.,Dulko G.,118.0,126.0,0-1,,,Dokic J. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Begu I.,Hradecka L.,46.0,61.0,4-6,7-5,6-2,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Rybarikova M.,Pegula J.,83.0,305.0,5-7,6-3,6-3,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Daniilidou E.,Arvidsson S.,66.0,56.0,4-6,6-7,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Martinez-Sanchez M.J.,Dominguez Lino L.,39.0,110.0,3-6,6-1,5-7,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Lepchenko V.,Panova A.,82.0,84.0,7-6,6-2,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Mattek-Sands B.,Makarova E.,75.0,42.0,2-6,3-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Davis L.,Martic P.,221.0,55.0,6-2,7-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Baltacha E.,Goerges J.,62.0,15.0,3-6,2-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Jankovic J.,Hampton J.,14.0,99.0,4-6,3-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Mchale C.,Vesnina E.,35.0,54.0,6-3,7-5,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Hantuchova D.,Zakopalova K.,21.0,51.0,3-6,7-6,3-6,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Wickmayer Y.,Gajdosova J.,24.0,52.0,6-2,2-6,4-6,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Zheng J.,Krajicek M.,34.0,80.0,6-1,6-3,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Medina Garrigues A.,Mirza S.,26.0,130.0,6-2,7-5,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Barthel M.,Azarenka V.,37.0,1.0,4-6,7-6,6-7,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Suarez Navarro C.,Pennetta F.,69.0,25.0,3-6,4-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Kuznetsova S.,Bacsinszky T.,27.0,335.0,6-3,2-0,,Bacsinszky T. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,King V.,Pavlyuchenkova A.,58.0,20.0,6-4,6-4,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Kerber A.,Stephens S.,19.0,90.0,2-6,7-5,6-4,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Date Krumm K.,Zvonareva V.,74.0,9.0,3-6,4-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Cirstea S.,Radwanska A.,48.0,5.0,2-6,4-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Voskoboeva G.,Li N.,53.0,8.0,6-3,3-6,3-6,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Zahlavova Strycova B.,Kvitova P.,59.0,3.0,1-6,3-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Dominguez Lino L.,Lisicki S.,110.0,13.0,6-1,6-4,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Larsson J.,Ivanovic A.,67.0,16.0,1-6,2-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Niculescu M.,Arvidsson S.,29.0,56.0,3-6,3-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Scheepers C.,Kanepi K.,47.0,32.0,6-3,6-2,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Halep S.,Cetkovska P.,50.0,30.0,6-2,6-4,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Cibulkova D.,Rybarikova M.,17.0,83.0,2-1,,,Rybarikova M. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Soler Espinosa S.,Vinci R.,76.0,22.0,3-6,3-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Tsurenko L.,Schiavone F.,115.0,12.0,2-6,4-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Stosur S.,Falconi I.,6.0,100.0,6-0,6-3,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Safarova L.,Paszek T.,28.0,49.0,6-3,3-1,,Paszek T. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Kirilenko M.,Begu I.,23.0,46.0,7-6,6-4,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Peng S.,Pervak K.,18.0,41.0,4-6,0-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Wozniacki C.,Makarova E.,4.0,42.0,6-2,6-0,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Davis L.,Petrova N.,221.0,33.0,3-6,2-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Dulko G.,Sharapova M.,126.0,2.0,2-6,0-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Lepchenko V.,Bartoli M.,82.0,7.0,6-2,2-6,5-7,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,King V.,Kerber A.,58.0,19.0,,,,King V. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Goerges J.,Medina Garrigues A.,15.0,26.0,6-3,6-4,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Zheng J.,Li N.,34.0,8.0,1-6,3-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Azarenka V.,Kuznetsova S.,1.0,27.0,6-1,6-2,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Mchale C.,Kvitova P.,35.0,3.0,2-6,6-2,6-3,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Zvonareva V.,Zakopalova K.,9.0,51.0,,,,Zvonareva V. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Hampton J.,Gajdosova J.,99.0,52.0,6-2,6-7,6-2,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Radwanska A.,Pennetta F.,5.0,25.0,6-4,6-2,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Vinci R.,Cibulkova D.,22.0,17.0,6-7,6-0,6-4,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Stosur S.,Petrova N.,6.0,33.0,1-6,7-6,6-7,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Schiavone F.,Safarova L.,12.0,28.0,2-6,,,Schiavone F. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Dominguez Lino L.,Kirilenko M.,110.0,23.0,2-6,6-4,4-6,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Scheepers C.,Bartoli M.,47.0,7.0,2-6,0-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Halep S.,Sharapova M.,50.0,2.0,3-6,4-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Ivanovic A.,Pervak K.,16.0,41.0,6-7,6-3,6-2,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Arvidsson S.,Wozniacki C.,56.0,4.0,6-3,5-7,2-6,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Hampton J.,Radwanska A.,99.0,5.0,3-6,6-4,0-3,Hampton J. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Goerges J.,Azarenka V.,15.0,1.0,3-6,1-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Kerber A.,Mchale C.,19.0,35.0,6-3,3-6,7-6,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Vinci R.,Sharapova M.,22.0,2.0,2-6,1-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Zakopalova K.,Li N.,51.0,8.0,1-6,0-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Kirilenko M.,Petrova N.,23.0,33.0,6-1,5-7,6-2,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Bartoli M.,Safarova L.,7.0,28.0,6-1,6-4,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Wozniacki C.,Ivanovic A.,4.0,16.0,3-6,2-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Azarenka V.,Radwanska A.,1.0,5.0,6-0,6-2,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Li N.,Kerber A.,8.0,19.0,4-6,2-6,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Ivanovic A.,Bartoli M.,16.0,7.0,6-3,6-4,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Sharapova M.,Kirilenko M.,2.0,23.0,3-6,7-5,6-2,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Azarenka V.,Kerber A.,1.0,19.0,6-4,6-3,,Completed
BNP Paribas Open,2012-03-07,2012-03-18,3,Ivanovic A.,Sharapova M.,16.0,2.0,4-6,1-0,,Ivanovic A. Retired
BNP Paribas Open,2012-03-07,2012-03-18,3,Azarenka V.,Sharapova M.,1.0,2.0,6-2,6-3,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Watson H.,Cirstea S.,129.0,48.0,6-3,3-6,7-6,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Martic P.,Pironkova T.,57.0,46.0,3-6,2-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Erakovic M.,Johansson M.,49.0,109.0,4-6,6-4,6-4,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Zhang S.,Baltacha E.,171.0,61.0,6-7,6-3,6-2,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Makarova E.,Dokic J.,41.0,119.0,6-1,7-5,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Hradecka L.,Zheng J.,68.0,31.0,1-6,4-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Arn G.,Barthel M.,70.0,36.0,1-6,0-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Jovanovski B.,Dominguez Lino L.,106.0,100.0,3-6,3-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Larsson J.,Kleybanova A.,64.0,248.0,6-2,3-6,2-6,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Halep S.,Suarez Navarro C.,50.0,66.0,6-7,6-3,6-3,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Tatishvili A.,Paszek T.,77.0,52.0,6-4,4-3,,Paszek T. Retired
Sony Ericsson Open,2012-03-20,2012-03-31,3,Begu I.,Scheepers C.,44.0,42.0,6-3,3-6,0-6,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Dulko G.,Arvidsson S.,124.0,56.0,4-6,5-7,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Clijsters K.,Gajdosova J.,37.0,45.0,4-6,6-1,6-0,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Vesnina E.,Benesova I.,53.0,47.0,6-7,1-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Foretz S.,Rogowska O.,93.0,115.0,6-4,6-1,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Zahlavova Strycova B.,Dushevina V.,59.0,82.0,7-6,6-4,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Cornet A.,Peer S.,114.0,55.0,4-6,2-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Brianti A.,Czink M.,63.0,123.0,1-6,2-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Stephens S.,Parmentier P.,90.0,60.0,4-6,7-6,6-4,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Savinykh V.,Zakopalova K.,111.0,40.0,6-3,7-5,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Date Krumm K.,Williams V.,78.0,134.0,0-6,3-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Daniilidou E.,Wozniak A.,67.0,65.0,6-4,3-6,0-6,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Birnerova E.,Krajicek M.,107.0,71.0,7-5,4-6,0-6,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Pous-Tio L.,King V.,110.0,54.0,2-6,6-7,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Keys M.,Rybarikova M.,275.0,92.0,6-7,6-2,6-1,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Bondarenko K.,Radwanska U.,75.0,98.0,3-6,7-6,6-4,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Muguruza Blanco G.,Morita A.,208.0,73.0,6-3,2-6,3-0,Morita A. Retired
Sony Ericsson Open,2012-03-20,2012-03-31,3,Hampton J.,Hercog P.,85.0,38.0,1-6,3-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Soler Espinosa S.,Doi M.,72.0,128.0,6-3,6-4,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Pervak K.,Yakimova A.,39.0,79.0,6-4,6-0,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Mchale C.,Voskoboeva G.,32.0,51.0,6-3,6-4,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Lisicki S.,Arvidsson S.,13.0,56.0,6-3,6-2,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Pironkova T.,Vinci R.,46.0,20.0,5-7,1-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Jankovic J.,Barthel M.,15.0,36.0,0-6,3-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Clijsters K.,Goerges J.,37.0,17.0,6-2,7-5,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Medina Garrigues A.,Scheepers C.,27.0,42.0,6-1,4-6,0-6,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Wickmayer Y.,Erakovic M.,33.0,49.0,6-3,6-4,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Benesova I.,Kuznetsova S.,47.0,24.0,1-6,7-6,7-6,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Zhang S.,Williams S.,171.0,11.0,2-6,3-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Peng S.,Foretz S.,23.0,93.0,6-1,6-2,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Pavlyuchenkova A.,Makarova E.,21.0,41.0,1-6,2-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Sharapova M.,Peer S.,2.0,55.0,4-6,6-3,6-3,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Stephens S.,Errani S.,90.0,30.0,3-6,6-2,7-5,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Stosur S.,Savinykh V.,5.0,111.0,6-4,6-0,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Li N.,Czink M.,8.0,123.0,7-5,6-2,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Wozniacki C.,Zahlavova Strycova B.,6.0,59.0,6-4,6-0,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Mchale C.,Cetkovska P.,32.0,29.0,6-0,5-7,1-6,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Tatishvili A.,Cibulkova D.,77.0,18.0,5-7,1-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Muguruza Blanco G.,Zvonareva V.,208.0,9.0,6-4,6-3,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Soler Espinosa S.,Kanepi K.,72.0,34.0,7-5,6-3,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Zheng J.,Kerber A.,31.0,14.0,7-6,6-1,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Niculescu M.,Wozniak A.,28.0,65.0,6-4,3-6,4-6,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,King V.,Ivanovic A.,54.0,16.0,4-6,5-7,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Kleybanova A.,Kirilenko M.,248.0,22.0,6-7,3-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Pennetta F.,Dominguez Lino L.,26.0,100.0,6-4,2-6,6-0,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Krajicek M.,Azarenka V.,71.0,1.0,3-6,5-7,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Safarova L.,Watson H.,25.0,129.0,2-6,1-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Keys M.,Radwanska A.,275.0,4.0,1-6,1-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Halep S.,Petrova N.,50.0,35.0,6-3,6-2,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Schiavone F.,Pervak K.,12.0,39.0,4-6,6-4,5-7,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Bondarenko K.,Hantuchova D.,75.0,19.0,7-6,2-6,6-7,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Bartoli M.,Hercog P.,7.0,38.0,5-7,6-2,6-1,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Williams V.,Kvitova P.,134.0,3.0,6-4,4-6,6-0,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Makarova E.,Barthel M.,41.0,36.0,6-2,6-4,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Lisicki S.,Peng S.,13.0,23.0,6-4,7-5,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Williams S.,Vinci R.,11.0,20.0,6-2,6-1,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Benesova I.,Li N.,47.0,8.0,5-7,2-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Clijsters K.,Wickmayer Y.,37.0,33.0,4-6,6-7,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Stephens S.,Sharapova M.,90.0,2.0,4-6,2-6,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Cetkovska P.,Wozniacki C.,29.0,6.0,3-6,5-7,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Stosur S.,Scheepers C.,5.0,42.0,2-6,7-5,6-2,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Halep S.,Bartoli M.,50.0,7.0,4-6,6-7,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Cibulkova D.,Zheng J.,18.0,31.0,6-2,6-0,,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Muguruza Blanco G.,Pennetta F.,208.0,26.0,6-2,1-6,7-6,Completed
Sony Ericsson Open,2012-03-20,2012-03-31,3,Williams V.,Wozniak A.,134.0,65.0,4-6,6-4,7-6,Completed
